experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,41,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,36
1,EvolutionaryStrategy,40,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,37
1,EvolutionaryStrategy,39,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,38
1,EvolutionaryStrategy,38,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,39
1,EvolutionaryStrategy,37,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,40
1,EvolutionaryStrategy,36,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,41
1,EvolutionaryStrategy,35,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,42
1,EvolutionaryStrategy,34,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,43
1,EvolutionaryStrategy,33,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,44
1,EvolutionaryStrategy,32,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,45
1,EvolutionaryStrategy,31,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,46
1,EvolutionaryStrategy,30,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,47
1,EvolutionaryStrategy,29,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,48
1,EvolutionaryStrategy,28,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,49
1,EvolutionaryStrategy,1,0.9733431339263916,2.5374539638947287,0.9175824175824175,0.940849472557421,9.162512076167805e-12,0.6790220737457275,17,1,1,0,24 > 01 > 02 > 03 > 09 > 04 > 06 > 05 > 07 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 20 > 09 > 04 > 06 > 05 > 07 > 08,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,2,50
1,EvolutionaryStrategy,50,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,1
1,EvolutionaryStrategy,13,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,2
1,EvolutionaryStrategy,23,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,3
1,EvolutionaryStrategy,22,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,4
1,EvolutionaryStrategy,21,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,5
1,EvolutionaryStrategy,20,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,6
1,EvolutionaryStrategy,19,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,7
1,EvolutionaryStrategy,18,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,8
1,EvolutionaryStrategy,17,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,9
1,EvolutionaryStrategy,16,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,10
1,EvolutionaryStrategy,15,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,11
1,EvolutionaryStrategy,14,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,12
1,EvolutionaryStrategy,12,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,13
1,EvolutionaryStrategy,49,0.9733431339263916,2.72880329860704,0.9505494505494505,0.9639705365581445,1.3241016006266702e-10,0.8142833113670349,16,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,2896.03191280365,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,300,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,14
