experiment,reader,max_len,virtual_max_len,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,5,0.9734885096549988,2.2854974397897916,0.7087912087912087,0.8439918760066698,0.0,0.7327143549919128,27,1,1,0,00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,1,46
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,4,0.9734885096549988,2.2855309091736684,0.7087912087912087,0.8440253453905469,0.0,0.7327143549919128,27,1,1,0,00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,1,47
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,3,0.9734885096549988,2.287016647510962,0.7087912087912087,0.8455110837278407,0.0,0.7327143549919128,27,1,1,0,00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,1,48
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,2,0.9734885096549988,2.2871903794561694,0.7087912087912087,0.8456848156730477,0.0,0.7327143549919128,27,1,1,0,00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,1,49
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,1,0.9734885096549988,2.2878757097828535,0.7087912087912087,0.846370145999732,0.0,0.7327143549919128,27,1,1,0,00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,1,50
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,50,0.37902694940567017,1.5740963789805007,0.26648351648351654,0.577971901803318,3.0669628699974553e-13,0.7296409606933594,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,1
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,49,0.3741239905357361,1.5741829512853385,0.26648351648351654,0.5747898149935968,2.808215160116283e-14,0.732909619808197,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,2
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,48,0.37413108348846436,1.5743124588682695,0.26648351648351654,0.5749240313434819,1.1357426051647692e-14,0.7329049110412598,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,3
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,47,0.373756468296051,1.574558939627558,0.26648351648351654,0.5749208282457845,3.310488855349474e-14,0.7331545948982239,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,4
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,46,0.3743076026439667,1.574613974601154,0.26648351648351654,0.5753432662497437,6.543144295825621e-14,0.7327871918678284,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,5
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,45,0.37432339787483215,1.5750778976787867,0.26648351648351654,0.5758177393495454,2.1718604375464504e-14,0.7327766418457031,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,6
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,44,0.3744049370288849,1.5753218913987137,0.26648351648351654,0.5761160925054647,6.456059673433495e-14,0.732722282409668,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,7
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,43,0.3744044005870819,1.5753706714777262,0.26648351648351654,0.5761644553519886,3.963722719753513e-14,0.7327226996421814,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,8
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,42,0.3733128011226654,1.5764922813070656,0.26648351648351654,0.5765583520731117,1.933648680503336e-13,0.7334504127502441,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,9
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,41,0.374232679605484,1.5767153327393026,0.26648351648351654,0.5773946756954347,2.0123456600923973e-13,0.7328371405601501,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,10
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,40,0.37439823150634766,1.5772878640036194,0.26648351648351654,0.5780775947620351,4.158814609941406e-14,0.7327267527580261,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,11
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,39,0.37437698245048523,1.577408367486477,0.26648351648351654,0.5781839123387265,7.511607332331215e-13,0.7327409386634827,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,12
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,38,0.3741927444934845,1.5779431635133796,0.26648351648351654,0.5785959227980975,4.575912522520024e-14,0.73286372423172,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,13
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,37,0.37441179156303406,1.5782568497960003,0.26648351648351654,0.57905558085574,7.873587050423474e-14,0.732717752456665,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,14
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,36,0.37288719415664673,1.578401038470186,0.26648351648351654,0.5781833911265057,7.888869362508186e-13,0.733734130859375,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,15
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,35,0.3739529252052307,1.5784319589383418,0.26648351648351654,0.5789247989611352,3.7683988034289624e-14,0.7330236434936523,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,16
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,34,0.37259671092033386,1.5786734137447196,0.26648351648351654,0.5782621109108559,9.703519835561657e-14,0.7339277863502502,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,17
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,33,0.3739486634731293,1.578828079009523,0.26648351648351654,0.5793180580093444,6.052720761817493e-14,0.7330265045166016,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,18
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,32,0.36933115124702454,1.5789241170407533,0.26648351648351654,0.5763358141610977,1.1238112958493425e-13,0.7361047863960266,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,19
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,31,0.373847097158432,1.579336911867717,0.26648351648351654,0.5797591799911133,2.0820020901975477e-14,0.7330942153930664,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,20
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,30,0.37383970618247986,1.579673224851358,0.26648351648351654,0.5800905457887323,5.26558336845959e-13,0.7330991625785828,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,21
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,29,0.3736947774887085,1.5798558250147374,0.26648351648351654,0.5801765268234402,1.696256535509513e-14,0.7331957817077637,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,22
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,28,0.3728286325931549,1.5798680602011732,0.26648351648351654,0.5796113718153513,6.025307264656176e-13,0.7337731719017029,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,23
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,27,0.37435439229011536,1.5802185685140198,0.26648351648351654,0.5809790929965143,2.27906124458943e-14,0.7327559590339661,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,24
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,26,0.3687251806259155,1.5803234216220918,0.26648351648351654,0.5773310588555874,2.88014525595018e-14,0.736508846282959,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,25
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,25,0.3743935823440552,1.5806568679671842,0.26648351648351654,0.5814434396793945,7.402531618043964e-14,0.7327299118041992,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,26
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,24,0.37278395891189575,1.5815015729259234,0.26648351648351654,0.5812150822181965,1.1963400692370335e-13,0.7338029742240906,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,27
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,23,0.3622796833515167,1.5835243022359062,0.26648351648351654,0.5762349810220344,8.935982853749511e-13,0.7408058047294617,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,28
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,22,0.3735792934894562,1.5841381851597673,0.26648351648351654,0.5843819373717698,3.1245800879692164e-13,0.7332727313041687,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,29
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,21,0.37383946776390076,1.5842156564097403,0.26648351648351654,0.5846328581382783,7.322071422345947e-14,0.7330992817878723,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,30
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,20,0.37414801120758057,1.5844260123852916,0.26648351648351654,0.5850488501382269,1.5071583693191206e-13,0.7328936457633972,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,31
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,19,0.37432149052619934,1.5847262680217422,0.26648351648351654,0.5854648579949331,4.920462161331262e-14,0.7327778935432434,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,32
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,18,0.36400163173675537,1.5871639916856517,0.26648351648351654,0.5810225963258364,5.664773206107715e-13,0.7396578788757324,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,33
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,17,0.3514934182167053,1.5879461312665313,0.26648351648351654,0.5734659864985048,5.5674331389722834e-14,0.7479966282844543,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,34
1,OutcomeBPIC12Reader25,27,27,SamplingBasedGenerator,16,0.3620591461658478,1.5899381263201322,0.26648351648351654,0.5825018200530765,6.14917577347698e-14,0.7409527897834778,23,0,1,0,24 > 01 > 02 > 03,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 16 > 19 > 19 > 14 > 12 > 15 > 13 > 16 > 25,24.849950313568115,1111,SBG_SBGW_IM,SamplingBasedGenerator_SamplingBasedGeneratorWrapper_ImprovementMeasure,1,SamplingBasedGeneratorWrapper,27,26,27,21,1,SamplingBasedGenerator,32346,26,27,1111,ImprovementMeasure,1,2,35
