experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,RandomGenerator,31,0.9924875497817993,1.6552794024339235,0.21153846153846156,0.4490793116954802,0.0,0.9946616291999817,1,1,0,1,32 > 25 > 04 > 02 > 16 > 14 > 26 > 10 > 16 > 18 > 18 > 04 > 01 > 01 > 17 > 23 > 19 > 31 > 30 > 04 > 33 > 04 > 34 > 08 > 27 > 17,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,20,,,,,,,,,,,,,,,
1,RandomGenerator,30,0.9639385938644409,1.6590461648643633,0.23076923076923084,0.45264790243695985,0.0,0.9756290316581726,0,1,0,1,33 > 15 > 06 > 34 > 32 > 11 > 04 > 17 > 04 > 23 > 33 > 23 > 33 > 18 > 12 > 03 > 31 > 33 > 25 > 32 > 15 > 33 > 07 > 09 > 17 > 12 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,21,,,,,,,,,,,,,,,
1,RandomGenerator,29,0.9821435809135437,1.6593385743517737,0.23076923076923084,0.4408036141552052,0.0,0.9877657294273376,0,1,0,1,18 > 33 > 09 > 07 > 08 > 17 > 22 > 33 > 28 > 17 > 22 > 28 > 10 > 23 > 24 > 16 > 03 > 25 > 09 > 27 > 31 > 25 > 16 > 33 > 16 > 17 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,22,,,,,,,,,,,,,,,
1,RandomGenerator,28,0.963260293006897,1.6598218978504025,0.25,0.43464508663214063,0.0,0.9751768112182617,0,1,0,1,19 > 30 > 33 > 18 > 19 > 25 > 02 > 28 > 09 > 08 > 30 > 07 > 25 > 29 > 29 > 26 > 34 > 16 > 22 > 01 > 01 > 17 > 22 > 03 > 32 > 24 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,23,,,,,,,,,,,,,,,
1,RandomGenerator,27,0.9020757675170898,1.6628705723364197,0.2692307692307693,0.4592525960744004,0.0,0.93438720703125,0,1,0,1,08 > 29 > 10 > 08 > 23 > 20 > 01 > 02 > 25 > 23 > 11 > 16 > 03 > 23 > 12 > 03 > 24 > 26 > 16 > 04 > 20 > 18 > 18 > 10 > 27 > 11 > 04,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,24,,,,,,,,,,,,,,,
1,RandomGenerator,26,0.9953747391700745,1.6718535190154435,0.23076923076923084,0.44449778664785466,0.0,0.9965865015983582,0,1,0,1,14 > 26 > 11 > 34 > 31 > 27 > 30 > 14 > 10 > 30 > 24 > 28 > 18 > 03 > 14 > 07 > 32 > 03 > 24 > 23 > 25 > 16 > 29 > 19 > 11 > 10 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,25,,,,,,,,,,,,,,,
1,RandomGenerator,25,0.998717188835144,1.6742655697764581,0.23076923076923084,0.44468157736858593,0.0,0.9988147616386414,1,1,0,1,02 > 31 > 15 > 21 > 17 > 19 > 00 > 30 > 23 > 31 > 10 > 06 > 10 > 08 > 33 > 30 > 02 > 34 > 26 > 25 > 19 > 34 > 07 > 08 > 23 > 11 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,26,,,,,,,,,,,,,,,
1,RandomGenerator,24,0.9884031414985657,1.6745044243610907,0.23076923076923084,0.45179642377450757,0.0,0.9919387698173523,2,1,0,1,23 > 04 > 00 > 08 > 04 > 17 > 19 > 08 > 15 > 22 > 07 > 14 > 27 > 27 > 15 > 00 > 31 > 15 > 17 > 29 > 18 > 29 > 34 > 03 > 06 > 12 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,27,,,,,,,,,,,,,,,
1,RandomGenerator,23,0.9983624815940857,1.674838101084815,0.23076923076923084,0.4454905603027669,0.0,0.9985783100128174,0,1,0,1,04 > 26 > 02 > 28 > 29 > 07 > 21 > 13 > 12 > 29 > 02 > 08 > 29 > 16 > 19 > 24 > 31 > 30 > 26 > 31 > 26 > 03 > 16 > 24 > 26 > 20 > 04,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,28,,,,,,,,,,,,,,,
1,RandomGenerator,22,0.9957703948020935,1.6755667376469114,0.23076923076923084,0.44794725472619146,0.0,0.9968502521514893,0,1,0,1,09 > 07 > 19 > 31 > 15 > 26 > 18 > 34 > 22 > 21 > 12 > 34 > 11 > 11 > 28 > 30 > 02 > 33 > 05 > 06 > 31 > 01 > 13 > 27 > 27 > 26 > 30,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,29,,,,,,,,,,,,,,,
1,RandomGenerator,21,0.9924773573875427,1.6827028066244107,0.23076923076923084,0.45727868198005783,0.0,0.9946548938751221,0,1,0,1,13 > 28 > 06 > 33 > 16 > 30 > 18 > 13 > 13 > 03 > 11 > 11 > 28 > 20 > 26 > 02 > 15 > 26 > 25 > 34 > 07 > 05 > 25 > 01 > 26 > 30 > 10,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,30,,,,,,,,,,,,,,,
1,RandomGenerator,20,0.9932746887207031,1.685251569374798,0.25,0.44006506167292414,0.0,0.9951865077018738,1,1,0,1,23 > 12 > 13 > 01 > 22 > 04 > 02 > 31 > 11 > 05 > 33 > 14 > 00 > 09 > 24 > 24 > 15 > 21 > 16 > 32 > 26 > 05 > 16 > 07 > 27 > 15 > 15,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,31,,,,,,,,,,,,,,,
1,RandomGenerator,19,0.9986029267311096,1.687229631521602,0.23076923076923084,0.45772181384975263,0.0,0.9987385869026184,2,1,0,1,34 > 11 > 17 > 04 > 02 > 24 > 00 > 17 > 06 > 12 > 25 > 30 > 26 > 33 > 11 > 05 > 00 > 01 > 17 > 31 > 15 > 29 > 07 > 05 > 01 > 26 > 11,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,32,,,,,,,,,,,,,,,
1,RandomGenerator,18,0.9986502528190613,1.6975828292153654,0.25,0.44881265185101593,0.0,0.9987701773643494,2,1,0,1,32 > 30 > 31 > 09 > 12 > 08 > 33 > 25 > 14 > 23 > 29 > 01 > 07 > 08 > 09 > 00 > 09 > 26 > 29 > 12 > 05 > 34 > 31 > 22 > 00 > 29 > 05,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,33,,,,,,,,,,,,,,,
1,RandomGenerator,17,0.9981659054756165,1.6980433850884449,0.25,0.44959614568948847,0.0,0.9984472393989563,1,1,0,1,04 > 34 > 30 > 34 > 01 > 18 > 21 > 12 > 19 > 22 > 30 > 02 > 05 > 22 > 31 > 10 > 26 > 00 > 09 > 28 > 03 > 33 > 28 > 11 > 17 > 26 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,34,,,,,,,,,,,,,,,
1,RandomGenerator,16,0.9981898665428162,1.6986973236824428,0.23076923076923084,0.4694648794694557,0.0,0.9984632134437561,2,1,0,1,23 > 25 > 08 > 14 > 33 > 06 > 10 > 23 > 10 > 00 > 30 > 20 > 20 > 12 > 24 > 23 > 06 > 12 > 00 > 12 > 05 > 21 > 29 > 26 > 34 > 10 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,35,,,,,,,,,,,,,,,
1,RandomGenerator,15,0.9784017205238342,1.7000175760214715,0.25,0.4647464201872735,0.0,0.985271155834198,0,1,0,1,03 > 16 > 03 > 27 > 34 > 24 > 03 > 17 > 09 > 13 > 26 > 23 > 14 > 15 > 22 > 10 > 16 > 30 > 04 > 30 > 11 > 28 > 03 > 12 > 12 > 12 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,36,,,,,,,,,,,,,,,
1,RandomGenerator,14,0.9893350005149841,1.7006813046969156,0.25,0.45812133527171406,0.0,0.9925599694252014,0,1,0,1,05 > 09 > 17 > 09 > 23 > 29 > 06 > 11 > 15 > 27 > 22 > 22 > 26 > 06 > 09 > 13 > 08 > 23 > 17 > 22 > 11 > 25 > 33 > 29 > 28 > 11 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,37,,,,,,,,,,,,,,,
1,RandomGenerator,13,0.9798535108566284,1.7044630212111924,0.2692307692307693,0.448993295529007,0.0,0.986238956451416,2,1,0,1,17 > 25 > 13 > 02 > 14 > 12 > 05 > 14 > 16 > 29 > 05 > 09 > 30 > 02 > 12 > 00 > 29 > 30 > 04 > 25 > 28 > 12 > 04 > 33 > 00 > 02 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,38,,,,,,,,,,,,,,,
1,RandomGenerator,12,0.995232880115509,1.7082636894177212,0.25,0.4617717803906215,0.0,0.9964919090270996,0,1,0,1,22 > 15 > 07 > 26 > 19 > 22 > 11 > 13 > 11 > 19 > 25 > 07 > 17 > 14 > 02 > 30 > 24 > 15 > 21 > 17 > 05 > 03 > 21 > 03 > 26 > 18 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,39,,,,,,,,,,,,,,,
1,RandomGenerator,11,0.9987216591835022,1.710981978113859,0.25,0.4621642362429791,0.0,0.9988177418708801,1,1,0,1,05 > 06 > 25 > 21 > 10 > 28 > 28 > 08 > 24 > 04 > 19 > 23 > 30 > 05 > 27 > 09 > 03 > 15 > 00 > 05 > 13 > 25 > 20 > 10 > 26 > 11 > 01,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,40,,,,,,,,,,,,,,,
1,RandomGenerator,10,0.9968692660331726,1.7155289214856362,0.2692307692307693,0.44871529941444344,0.0,0.9975828528404236,2,1,0,1,31 > 01 > 08 > 02 > 20 > 03 > 00 > 31 > 11 > 22 > 00 > 27 > 18 > 04 > 22 > 18 > 05 > 02 > 31 > 03 > 10 > 26 > 08 > 27 > 31 > 30 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,41,,,,,,,,,,,,,,,
1,RandomGenerator,9,0.9986066222190857,1.7278141219091065,0.2692307692307693,0.4598422623806383,0.0,0.998741090297699,1,1,0,1,08 > 20 > 11 > 29 > 31 > 02 > 04 > 12 > 23 > 00 > 13 > 27 > 03 > 05 > 05 > 32 > 24 > 16 > 23 > 10 > 11 > 10 > 15 > 21 > 05 > 31 > 10,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,42,,,,,,,,,,,,,,,
1,RandomGenerator,8,0.9987494945526123,1.733391469732819,0.2692307692307693,0.46532436198199967,0.0,0.99883633852005,0,1,0,1,07 > 07 > 29 > 20 > 30 > 13 > 08 > 02 > 29 > 17 > 25 > 04 > 23 > 27 > 31 > 11 > 08 > 26 > 13 > 33 > 20 > 05 > 07 > 10 > 11 > 16 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,43,,,,,,,,,,,,,,,
1,RandomGenerator,7,0.9940469264984131,1.7368608895242295,0.2692307692307693,0.47192880727466135,0.0,0.9957013130187988,3,1,0,1,14 > 00 > 10 > 02 > 30 > 32 > 16 > 05 > 33 > 00 > 07 > 24 > 12 > 30 > 33 > 00 > 13 > 06 > 34 > 09 > 34 > 28 > 11 > 34 > 07 > 10 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,44,,,,,,,,,,,,,,,
1,RandomGenerator,6,0.9972047209739685,1.74032155630782,0.28846153846153844,0.45405352837866064,0.0,0.9978064894676208,1,1,0,1,29 > 14 > 22 > 16 > 24 > 27 > 01 > 07 > 08 > 01 > 08 > 11 > 02 > 03 > 18 > 13 > 15 > 00 > 29 > 12 > 26 > 29 > 13 > 03 > 24 > 12 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,45,,,,,,,,,,,,,,,
1,RandomGenerator,5,0.9987265467643738,1.7439062978418693,0.28846153846153844,0.45662373925398825,0.0,0.9988210201263428,0,1,0,1,30 > 30 > 27 > 05 > 07 > 04 > 08 > 30 > 12 > 33 > 13 > 20 > 12 > 01 > 24 > 14 > 25 > 23 > 18 > 05 > 31 > 22 > 30 > 29 > 28 > 27 > 17,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,46,,,,,,,,,,,,,,,
1,RandomGenerator,4,0.9984114170074463,1.7704848073610466,0.28846153846153844,0.4834122955413539,0.0,0.9986109733581543,2,1,0,1,19 > 06 > 22 > 30 > 32 > 11 > 00 > 06 > 10 > 32 > 30 > 11 > 09 > 00 > 12 > 24 > 25 > 22 > 25 > 13 > 18 > 02 > 12 > 05 > 24 > 27 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,47,,,,,,,,,,,,,,,
1,RandomGenerator,3,0.9961013793945312,1.7731230347997684,0.28846153846153844,0.48759052818713733,0.0,0.9970709681510925,0,1,0,1,14 > 24 > 06 > 08 > 02 > 18 > 04 > 06 > 12 > 14 > 31 > 27 > 08 > 31 > 26 > 09 > 25 > 32 > 26 > 22 > 27 > 24 > 03 > 09 > 28 > 03 > 28,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,48,,,,,,,,,,,,,,,
1,RandomGenerator,2,0.9964648485183716,1.787393874689412,0.28846153846153844,0.5016191348004139,0.0,0.9973132014274597,0,1,0,1,07 > 05 > 11 > 27 > 22 > 24 > 10 > 09 > 29 > 02 > 19 > 12 > 06 > 02 > 14 > 24 > 14 > 30 > 21 > 32 > 15 > 03 > 05 > 32 > 05 > 19 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,49,,,,,,,,,,,,,,,
1,RandomGenerator,1,0.9980568289756775,1.7906020319680258,0.3076923076923077,0.4845352025433878,0.0,0.9983745217323303,0,1,0,1,29 > 13 > 25 > 12 > 06 > 01 > 05 > 04 > 06 > 09 > 06 > 22 > 01 > 10 > 26 > 11 > 06 > 21 > 20 > 26 > 22 > 22 > 33 > 08 > 08 > 28 > 23,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,8,50,,,,,,,,,,,,,,,
1,RandomGenerator,50,0.00491942185908556,0.907766786754064,0.17307692307692313,0.39840522622596897,0.0,0.3362846374511719,0,0,0,1,10 > 15 > 22 > 11 > 10 > 27 > 31 > 17 > 29 > 25 > 08 > 30 > 30 > 15 > 18 > 23 > 20 > 14 > 16 > 27 > 31 > 31 > 11 > 20 > 20 > 13 > 25,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,9,1,,,,,,,,,,,,,,,
1,RandomGenerator,49,0.10607422143220901,0.909627128098558,0.15384615384615385,0.3520597907139672,0.0,0.4037211835384369,1,0,0,1,24 > 10 > 32 > 27 > 28 > 03 > 11 > 14 > 04 > 16 > 28 > 34 > 04 > 15 > 20 > 19 > 20 > 04 > 04 > 32 > 09 > 03 > 26 > 32 > 00 > 31 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,9,2,,,,,,,,,,,,,,,
1,RandomGenerator,48,0.0005437145009636879,0.9105534337348653,0.1923076923076923,0.3848782745005983,0.0,0.3333674669265747,1,0,0,1,16 > 30 > 00 > 25 > 19 > 03 > 15 > 11 > 23 > 10 > 14 > 31 > 30 > 05 > 14 > 27 > 11 > 26 > 16 > 04 > 34 > 14 > 16 > 17 > 08 > 24 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,9,3,,,,,,,,,,,,,,,
1,RandomGenerator,47,0.0009493437246419489,0.9132045681081448,0.1923076923076923,0.38725895279820943,0.0,0.33363792300224304,0,0,0,1,09 > 05 > 13 > 34 > 08 > 12 > 27 > 09 > 27 > 09 > 20 > 23 > 12 > 15 > 08 > 22 > 13 > 15 > 17 > 02 > 15 > 11 > 11 > 20 > 07 > 13 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,9,4,,,,,,,,,,,,,,,
1,RandomGenerator,46,0.0013031568378210068,0.9171914487522609,0.1923076923076923,0.39100997786294933,0.0,0.33387377858161926,1,0,0,1,34 > 25 > 34 > 33 > 24 > 31 > 02 > 10 > 30 > 20 > 27 > 32 > 28 > 23 > 00 > 08 > 18 > 10 > 22 > 25 > 31 > 14 > 27 > 25 > 32 > 16 > 15,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,10.2731614112854,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,9,5,,,,,,,,,,,,,,,
