,run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,filename,wrapper_type,experiment_name
35,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,12,1,12,1000,100,200,200,1000,0.799837925445705,0.0,0.2001620745542949,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
36,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,13,1,13,1000,100,200,200,1000,0.8077659283565765,0.0002734481815695,0.1919606234618539,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
37,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,14,1,14,1000,100,200,200,1000,0.8050800662617339,0.0,0.1949199337382661,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
38,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,15,1,15,1000,100,200,200,1000,0.7975675675675675,0.0,0.2024324324324324,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
39,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,16,1,16,1000,100,200,200,1000,0.7970858067997841,0.0002698327037236,0.2026443604964921,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
40,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,17,1,17,1000,100,200,200,1000,0.7986263736263737,0.0002747252747252,0.2010989010989011,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
41,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,18,1,18,1000,100,200,200,1000,0.8094176650877681,0.0,0.1905823349122318,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
42,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,19,1,19,1000,100,200,200,1000,0.8029972752043597,0.0,0.1970027247956403,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
43,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,20,1,20,1000,100,200,200,1000,0.7924071082390953,0.0002692514808831,0.2073236402800215,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
44,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,21,1,21,1000,100,200,200,1000,0.7989505661419497,0.00027616680475,0.2007732670533002,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
45,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,22,1,22,1000,100,200,200,1000,0.8036964435732288,0.0002800336040324,0.1960235228227387,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
46,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,23,1,23,1000,100,200,200,1000,0.7982969664715274,0.0,0.2017030335284726,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
47,1,0:00:46.465940,46.46593952178955,2,0.4444444444444446,0.4444444444444444,0.8076923076923079,0.8651913090763157,0.0,0.9978408813476562,2.6707244981162788,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,0.8076923076923077,0.8651913090763157,0.0,0.9978408813476562,2.67072449811628,24,1,24,1000,100,200,200,1000,0.7985515021459227,0.0,0.2014484978540772,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
48,1,0:00:51.010336,51.01033592224121,3,0.7367853290183388,0.7367853290183387,0.6469380134428678,0.7464657628445586,0.0008832341488655,0.3334013128164902,1.7276883232527824,0.5961538461538461,0.7092755294724189,0.0,0.3333326280117035,1.6389030580298294,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3335072100162506,2.31761508413919,0.6346153846153846,0.7359398894890781,0.0,0.3333957493305206,1.7039599045270548,1,1,1,2,100,200,200,103,0.9835322195704056,0.0,0.0164677804295942,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
49,1,0:00:51.010336,51.01033592224121,3,0.7674249052201808,0.7674249052201808,0.6251478180612039,0.7311772424444228,0.0007163237585287,0.3360475632618731,1.693088947526029,0.5119047619047619,0.6501972534345122,0.0,0.3333326280117035,1.523473955932927,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9958483576774596,2.31761508413919,0.6153846153846154,0.7264115185064678,0.0,0.333403006196022,1.6755890440937753,2,1,2,103,100,200,200,254,0.6191931540342298,0.0003056234718826,0.3805012224938875,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
50,1,0:00:51.010336,51.01033592224121,3,0.757988757988758,0.757988757988758,0.630522111291342,0.7348685419666451,0.0007565332002756,0.337541776486593,1.7036889629448555,0.4496336996336996,0.5981538237909264,0.0,0.3333326280117035,1.523473955932927,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9958483576774596,2.31761508413919,0.6153846153846154,0.7275518160495458,0.0,0.3334003686904907,1.6775653570378852,3,1,3,254,100,200,200,481,0.6187878787878788,0.0,0.3812121212121212,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
51,1,0:00:51.010336,51.01033592224121,3,0.7397446346101603,0.7397446346101603,0.641555164476925,0.7425680968294303,0.000889712638955,0.3390645001511702,1.7240774740964804,0.4496336996336996,0.5981538237909264,0.0,0.3333326280117035,1.523473955932927,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9987061619758606,2.31761508413919,0.6346153846153846,0.7359587806536576,0.0,0.3333961069583893,1.7039636228017248,4,1,4,481,100,200,200,818,0.6268169682586769,0.0,0.373183031741323,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
52,1,0:00:51.010336,51.01033592224121,3,0.6862962962962963,0.6862962962962963,0.6719688644688645,0.7639800737176446,0.0014555698773303,0.3426370590925217,1.7800415671563612,0.4496336996336996,0.5981538237909264,0.0,0.3333326280117035,1.676148365338044,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9987061619758606,2.31761508413919,0.6538461538461539,0.7461042851128545,0.0,0.333389401435852,1.7340036982531783,5,1,5,818,100,200,200,1000,0.6403535507467235,0.0,0.3596464492532764,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
53,1,0:00:51.010336,51.01033592224121,3,0.6069629629629629,0.6069629629629629,0.7103992673992673,0.7909913170255519,0.0029111397546607,0.3518653728961944,1.8561670970756745,0.4496336996336996,0.5981538237909264,0.0,0.3333330750465393,1.7340036982531783,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9987061619758606,2.31761508413919,0.6730769230769231,0.7662422211730997,0.0,0.3333620131015777,1.7731098658447522,6,1,6,1000,100,200,200,1000,0.6739568345323741,0.0,0.3260431654676259,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
54,1,0:00:51.010336,51.01033592224121,3,0.4961851851851851,0.4961851851851852,0.7600228937728937,0.8263255617759963,0.0058222795093215,0.3722834292948246,1.9644541643530369,0.4496336996336996,0.5981538237909264,0.0,0.3333330750465393,1.7731098658447522,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9987061619758606,2.31761508413919,0.6923076923076923,0.7819354357273764,0.0,0.3333507478237152,1.8360054756067896,7,1,7,1000,100,200,200,1000,0.7284018768975987,0.0,0.2715981231024013,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
55,1,0:00:51.010336,51.01033592224121,3,0.3362962962962963,0.3362962962962963,0.8309926739926738,0.8753561736145498,0.011644559018643,0.4130721153020859,2.1310655219279533,0.4496336996336996,0.5981538237909264,0.0,0.3333333432674408,1.8360054756067896,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.9987061619758606,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,8,1,8,1000,100,200,200,1000,0.80338794779228,0.0,0.19661205220772,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
56,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,9,1,9,1000,100,200,200,1000,0.845690332722033,0.0002619858527639,0.154047681425203,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
57,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,10,1,10,1000,100,200,200,1000,0.9855723746452224,0.0,0.0144276253547776,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
58,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,11,1,11,1000,100,200,200,1000,0.9859790874524716,0.0002376425855513,0.0137832699619771,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
59,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,12,1,12,1000,100,200,200,1000,0.9862494073020388,0.0,0.0137505926979611,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
60,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,13,1,13,1000,100,200,200,1000,0.9851659995290794,0.0002354603249352,0.0145985401459854,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
61,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,14,1,14,1000,100,200,200,1000,0.987891737891738,0.0,0.0121082621082621,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
62,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,15,1,15,1000,100,200,200,1000,0.9857617465590888,0.0002373042240151,0.014000949216896,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
63,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,16,1,16,1000,100,200,200,1000,0.9870374734857412,0.0,0.0129625265142587,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
64,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,17,1,17,1000,100,200,200,1000,0.9863864342010986,0.0,0.0136135657989013,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
65,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,18,1,18,1000,100,200,200,1000,0.9841991860186736,0.0004788125448886,0.0153220014364376,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
66,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,19,1,19,1000,100,200,200,1000,0.9848053181386516,0.0,0.0151946818613485,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
67,1,0:00:51.010336,51.01033592224121,3,0.037037037037037,0.037037037037037,0.9807692307692304,0.9807692307692304,0.0227432793332872,0.3333333432674408,2.3176150841391907,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,0.9807692307692308,0.9807692307692308,0.0227432793332872,0.3333333432674408,2.31761508413919,20,1,20,1000,100,200,200,1000,0.98469147432878,0.0002355157795572,0.0150730098916627,35,100,1000,FactualInitiator,RouletteWheelSelector,UniformCrosser,0.5,DataDistributionMutator,,0.7882268585331994,0.3062728321503435,0.0003836468068808,FittestSurvivorRecombiner,,EGW_ES_EGW_FI_RWS_UC_DDM_FSR_IM_num2.csv,EvoGeneratorWrapper,evolutionary_factual
