experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.duration_sec,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,RandomGenerator,46,0.009895171970129013,1.7725309388350676,0.26315789473684215,0.5160780301936541,0.0,0.9932950139045715,0,0,1,0,27 > 30 > 27 > 26 > 05 > 22 > 18 > 38 > 05 > 09 > 38 > 31 > 33 > 25 > 30 > 11 > 25 > 28 > 11 > 37 > 16 > 36 > 13 > 18 > 31 > 20 > 04 > 13 > 21 > 22 > 08 > 31 > 38 > 36 > 20 > 22 > 16 > 01 > 34 > 27 > 32 > 08 > 25 > 21 > 01 > 15 > 14 > 05 > 12 > 17 > 13 > 02 > 20 > 36 > 24 > 17 > 32 > 23 > 10 > 36 > 32 > 06 > 03 > 24 > 20 > 16 > 07 > 07 > 30 > 34 > 31 > 10 > 09 > 11 > 36 > 32 > 30,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,5,,,,,,,,,,,,,,,
1,RandomGenerator,45,0.0007926542311906815,1.7729532733607736,0.256578947368421,0.517011082412488,0.0,0.9993632435798645,3,0,1,0,34 > 11 > 36 > 11 > 34 > 14 > 22 > 28 > 32 > 38 > 33 > 04 > 35 > 13 > 11 > 38 > 32 > 17 > 22 > 18 > 04 > 19 > 14 > 31 > 27 > 00 > 08 > 22 > 33 > 21 > 06 > 25 > 00 > 35 > 06 > 17 > 16 > 26 > 29 > 37 > 31 > 19 > 04 > 16 > 38 > 26 > 32 > 26 > 13 > 04 > 25 > 08 > 18 > 20 > 03 > 31 > 16 > 05 > 32 > 00 > 30 > 16 > 12 > 32 > 33 > 35 > 14 > 12 > 22 > 34 > 20 > 12 > 09 > 35 > 03 > 08 > 08,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,6,,,,,,,,,,,,,,,
1,RandomGenerator,44,0.001064262934960425,1.7737321417327951,0.256578947368421,0.5179709700906926,0.0,0.9991822242736816,3,0,1,0,10 > 37 > 11 > 01 > 23 > 08 > 32 > 04 > 23 > 01 > 29 > 08 > 04 > 17 > 27 > 08 > 32 > 04 > 10 > 01 > 35 > 28 > 09 > 11 > 26 > 00 > 32 > 22 > 04 > 11 > 08 > 11 > 15 > 15 > 35 > 15 > 23 > 06 > 03 > 11 > 16 > 30 > 36 > 36 > 32 > 22 > 03 > 18 > 38 > 30 > 02 > 08 > 08 > 00 > 24 > 26 > 30 > 08 > 05 > 26 > 30 > 30 > 33 > 19 > 35 > 01 > 24 > 02 > 12 > 14 > 13 > 08 > 31 > 27 > 00 > 21 > 38,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,7,,,,,,,,,,,,,,,
1,RandomGenerator,43,0.010602128691971302,1.7761814445712352,0.26315789473684215,0.5201998894607054,0.0,0.9928236603736877,3,0,1,0,30 > 33 > 09 > 15 > 00 > 35 > 06 > 05 > 16 > 31 > 10 > 17 > 38 > 18 > 27 > 15 > 17 > 17 > 11 > 12 > 13 > 02 > 20 > 24 > 26 > 00 > 24 > 08 > 20 > 08 > 08 > 14 > 33 > 23 > 17 > 36 > 05 > 34 > 04 > 13 > 26 > 20 > 37 > 06 > 37 > 07 > 31 > 07 > 04 > 35 > 13 > 00 > 33 > 21 > 27 > 16 > 34 > 23 > 03 > 23 > 21 > 12 > 04 > 38 > 26 > 04 > 18 > 29 > 31 > 38 > 10 > 26 > 32 > 01 > 27 > 26 > 21,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,8,,,,,,,,,,,,,,,
1,RandomGenerator,42,0.0012336381478235126,1.7765059527923288,0.26315789473684215,0.5142786653743648,0.0,0.9990693926811218,3,0,1,0,18 > 02 > 03 > 37 > 25 > 02 > 05 > 35 > 36 > 00 > 07 > 09 > 17 > 18 > 35 > 13 > 04 > 00 > 04 > 06 > 11 > 17 > 28 > 15 > 28 > 21 > 10 > 25 > 00 > 31 > 26 > 12 > 20 > 17 > 27 > 03 > 31 > 28 > 25 > 26 > 13 > 10 > 02 > 25 > 35 > 04 > 27 > 07 > 18 > 09 > 12 > 08 > 23 > 18 > 37 > 09 > 04 > 06 > 25 > 21 > 03 > 25 > 08 > 32 > 08 > 29 > 08 > 05 > 27 > 28 > 31 > 12 > 28 > 18 > 30 > 14 > 32,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,9,,,,,,,,,,,,,,,
1,RandomGenerator,41,0.03908999636769295,1.7781813907288035,0.2763157894736842,0.5280337688462142,0.0,0.973831832408905,4,0,1,0,13 > 19 > 23 > 31 > 29 > 33 > 16 > 08 > 01 > 30 > 00 > 07 > 28 > 00 > 38 > 31 > 32 > 15 > 14 > 23 > 04 > 27 > 29 > 05 > 04 > 14 > 37 > 03 > 17 > 06 > 04 > 03 > 17 > 14 > 07 > 19 > 37 > 37 > 15 > 31 > 03 > 11 > 07 > 09 > 17 > 00 > 20 > 13 > 23 > 21 > 23 > 18 > 00 > 32 > 25 > 34 > 15 > 21 > 36 > 03 > 28 > 22 > 04 > 30 > 09 > 01 > 07 > 36 > 14 > 22 > 03 > 35 > 36 > 33 > 27 > 15 > 37,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,10,,,,,,,,,,,,,,,
1,RandomGenerator,40,0.0007036619354039431,1.7782517079237943,0.256578947368421,0.522250031540023,0.0,0.9994227290153503,5,0,1,0,26 > 21 > 02 > 35 > 08 > 23 > 13 > 14 > 10 > 16 > 33 > 35 > 07 > 28 > 03 > 05 > 00 > 32 > 25 > 13 > 03 > 11 > 19 > 26 > 09 > 00 > 00 > 03 > 26 > 22 > 27 > 13 > 25 > 23 > 08 > 00 > 37 > 09 > 03 > 19 > 12 > 16 > 13 > 21 > 35 > 04 > 06 > 36 > 37 > 31 > 31 > 23 > 30 > 21 > 35 > 12 > 04 > 18 > 10 > 26 > 12 > 29 > 19 > 26 > 01 > 32 > 37 > 11 > 33 > 00 > 26 > 10 > 08 > 19 > 08 > 30 > 35,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,11,,,,,,,,,,,,,,,
1,RandomGenerator,39,0.0003920516755897552,1.778751527641817,0.26315789473684215,0.5159632413072271,0.0,0.9996303915977478,3,0,1,0,04 > 11 > 03 > 10 > 35 > 09 > 19 > 00 > 06 > 21 > 11 > 04 > 19 > 21 > 10 > 11 > 02 > 11 > 37 > 32 > 07 > 05 > 13 > 13 > 10 > 16 > 27 > 27 > 00 > 13 > 35 > 28 > 30 > 21 > 38 > 37 > 01 > 26 > 08 > 08 > 16 > 30 > 28 > 27 > 38 > 19 > 35 > 10 > 09 > 17 > 09 > 09 > 23 > 33 > 03 > 00 > 32 > 38 > 30 > 28 > 22 > 37 > 21 > 13 > 03 > 03 > 01 > 20 > 32 > 27 > 16 > 17 > 07 > 27 > 21 > 10 > 30,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,12,,,,,,,,,,,,,,,
1,RandomGenerator,38,0.03497945889830589,1.7788293135703284,0.2763157894736842,0.5259414277488355,0.0,0.9765720963478088,2,0,1,0,30 > 05 > 31 > 31 > 12 > 01 > 33 > 13 > 23 > 16 > 35 > 25 > 37 > 08 > 25 > 16 > 21 > 08 > 35 > 32 > 24 > 33 > 06 > 03 > 08 > 00 > 02 > 22 > 01 > 28 > 30 > 35 > 31 > 08 > 04 > 31 > 10 > 22 > 25 > 16 > 32 > 01 > 20 > 33 > 31 > 26 > 21 > 07 > 15 > 10 > 17 > 28 > 35 > 28 > 09 > 18 > 24 > 19 > 35 > 24 > 09 > 07 > 27 > 30 > 32 > 16 > 17 > 14 > 09 > 34 > 04 > 35 > 29 > 25 > 18 > 29,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,13,,,,,,,,,,,,,,,
1,RandomGenerator,37,0.0005247974186204374,1.7792627224740225,0.256578947368421,0.5231418368007004,0.0,0.9995419383049011,3,0,1,0,09 > 15 > 20 > 05 > 14 > 36 > 38 > 37 > 09 > 12 > 32 > 26 > 07 > 20 > 26 > 00 > 02 > 13 > 07 > 30 > 32 > 30 > 37 > 33 > 02 > 22 > 19 > 09 > 17 > 28 > 08 > 20 > 18 > 00 > 09 > 17 > 16 > 07 > 30 > 31 > 38 > 25 > 34 > 17 > 37 > 37 > 13 > 03 > 09 > 21 > 35 > 33 > 07 > 03 > 10 > 18 > 29 > 21 > 18 > 30 > 25 > 23 > 22 > 03 > 06 > 04 > 32 > 14 > 13 > 09 > 21 > 24 > 06 > 14 > 35 > 08,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,14,,,,,,,,,,,,,,,
1,RandomGenerator,36,0.0005741288769058883,1.7796842650025968,0.26315789473684215,0.5170173337247697,0.0,0.9995090365409851,2,0,1,0,30 > 12 > 00 > 18 > 16 > 14 > 06 > 37 > 05 > 29 > 17 > 37 > 04 > 04 > 27 > 29 > 30 > 28 > 28 > 00 > 19 > 07 > 31 > 26 > 06 > 33 > 04 > 37 > 28 > 29 > 25 > 11 > 20 > 03 > 04 > 03 > 34 > 10 > 12 > 14 > 36 > 03 > 14 > 26 > 27 > 32 > 19 > 30 > 21 > 12 > 18 > 20 > 09 > 30 > 12 > 22 > 30 > 02 > 28 > 11 > 01 > 30 > 04 > 34 > 16 > 05 > 04 > 25 > 12 > 14 > 10 > 33 > 19 > 17 > 35 > 38 > 37,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,15,,,,,,,,,,,,,,,
1,RandomGenerator,35,0.0003702504909597337,1.7799226186859896,0.256578947368421,0.5236987361864954,0.0,0.999644935131073,1,0,1,0,26 > 34 > 21 > 26 > 16 > 02 > 07 > 32 > 10 > 04 > 02 > 02 > 17 > 13 > 10 > 17 > 00 > 37 > 03 > 14 > 22 > 16 > 14 > 38 > 07 > 18 > 32 > 25 > 07 > 22 > 15 > 12 > 32 > 05 > 15 > 35 > 32 > 36 > 15 > 31 > 03 > 29 > 14 > 29 > 12 > 06 > 15 > 15 > 17 > 16 > 04 > 02 > 19 > 24 > 23 > 36 > 01 > 19 > 21 > 20 > 16 > 06 > 34 > 20 > 14 > 03 > 05 > 20 > 34 > 28 > 04 > 21 > 02 > 19 > 22 > 37 > 08,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,16,,,,,,,,,,,,,,,
1,RandomGenerator,34,0.00036744517274200916,1.780598397368348,0.256578947368421,0.5243726075202211,0.0,0.9996468424797058,2,0,1,0,12 > 31 > 16 > 29 > 12 > 26 > 33 > 32 > 34 > 35 > 03 > 37 > 05 > 27 > 10 > 09 > 07 > 31 > 06 > 32 > 21 > 38 > 00 > 04 > 26 > 38 > 00 > 19 > 23 > 18 > 27 > 23 > 35 > 14 > 05 > 29 > 31 > 13 > 04 > 12 > 12 > 02 > 16 > 35 > 34 > 31 > 32 > 10 > 10 > 08 > 33 > 29 > 12 > 19 > 33 > 29 > 18 > 24 > 15 > 29 > 20 > 03 > 33 > 02 > 13 > 25 > 16 > 01 > 18 > 03 > 14 > 16 > 16 > 27 > 32 > 01 > 27,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,17,,,,,,,,,,,,,,,
1,RandomGenerator,33,0.0005606816266663373,1.7806334920152738,0.26315789473684215,0.5179576796453751,0.0,0.9995179176330566,2,0,1,0,32 > 21 > 03 > 05 > 04 > 19 > 38 > 21 > 02 > 36 > 29 > 17 > 03 > 37 > 09 > 25 > 13 > 30 > 11 > 22 > 36 > 07 > 22 > 26 > 38 > 24 > 34 > 31 > 05 > 13 > 36 > 18 > 20 > 03 > 05 > 04 > 37 > 09 > 30 > 31 > 00 > 09 > 26 > 14 > 26 > 16 > 12 > 20 > 24 > 37 > 09 > 22 > 26 > 34 > 14 > 00 > 27 > 25 > 10 > 31 > 38 > 27 > 16 > 25 > 22 > 24 > 06 > 21 > 13 > 15 > 27 > 31 > 26 > 11 > 36 > 28 > 19,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,18,,,,,,,,,,,,,,,
1,RandomGenerator,32,0.0006848934572190046,1.7807458344406304,0.26315789473684215,0.5181528129223246,0.0,0.9994351267814636,3,0,1,0,10 > 08 > 26 > 03 > 24 > 06 > 18 > 12 > 16 > 24 > 30 > 24 > 00 > 30 > 10 > 36 > 19 > 36 > 34 > 05 > 13 > 35 > 16 > 30 > 19 > 08 > 17 > 27 > 34 > 09 > 36 > 08 > 19 > 12 > 12 > 27 > 11 > 23 > 30 > 21 > 19 > 24 > 14 > 30 > 05 > 19 > 30 > 23 > 12 > 04 > 34 > 31 > 06 > 31 > 23 > 12 > 31 > 05 > 24 > 24 > 07 > 02 > 01 > 10 > 00 > 09 > 06 > 36 > 14 > 15 > 38 > 37 > 13 > 35 > 15 > 19,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,19,,,,,,,,,,,,,,,
1,RandomGenerator,31,0.007412761449813843,1.7810898931146841,0.26973684210526316,0.5164031737473054,0.0,0.9949498772621155,3,0,1,0,27 > 12 > 09 > 19 > 18 > 38 > 18 > 31 > 08 > 29 > 30 > 25 > 04 > 31 > 23 > 27 > 26 > 02 > 18 > 22 > 18 > 27 > 11 > 28 > 34 > 30 > 22 > 00 > 04 > 28 > 34 > 11 > 32 > 16 > 21 > 06 > 01 > 32 > 15 > 05 > 28 > 05 > 08 > 24 > 29 > 08 > 10 > 11 > 13 > 17 > 28 > 15 > 20 > 20 > 32 > 26 > 23 > 30 > 00 > 19 > 06 > 02 > 04 > 37 > 10 > 18 > 02 > 25 > 14 > 31 > 05 > 35 > 11 > 32 > 38 > 15,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,20,,,,,,,,,,,,,,,
1,RandomGenerator,30,0.0004075121250934899,1.7816610424996258,0.26315789473684215,0.5188830081639372,0.0,0.9996201395988464,4,0,1,0,32 > 18 > 35 > 04 > 09 > 23 > 22 > 21 > 00 > 35 > 33 > 26 > 06 > 06 > 22 > 13 > 36 > 35 > 11 > 19 > 18 > 05 > 16 > 03 > 34 > 38 > 21 > 13 > 10 > 37 > 35 > 32 > 06 > 07 > 13 > 33 > 15 > 10 > 29 > 09 > 00 > 15 > 01 > 01 > 09 > 19 > 00 > 27 > 35 > 21 > 16 > 14 > 22 > 11 > 37 > 20 > 16 > 00 > 07 > 33 > 31 > 10 > 25 > 13 > 02 > 33 > 31 > 04 > 07 > 21 > 02 > 15 > 06 > 17 > 17 > 30 > 34,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,21,,,,,,,,,,,,,,,
1,RandomGenerator,29,0.0020343696232885122,1.7823869946907847,0.26973684210526316,0.5141146983122975,0.0,0.9985354542732239,1,0,1,0,08 > 18 > 11 > 14 > 18 > 07 > 30 > 03 > 37 > 14 > 03 > 38 > 05 > 03 > 25 > 20 > 04 > 14 > 19 > 26 > 05 > 14 > 00 > 16 > 13 > 35 > 31 > 15 > 17 > 08 > 19 > 18 > 11 > 26 > 35 > 07 > 11 > 01 > 19 > 02 > 06 > 26 > 23 > 22 > 15 > 24 > 23 > 01 > 22 > 14 > 10 > 04 > 22 > 38 > 32 > 13 > 18 > 20 > 17 > 36 > 38 > 37 > 30 > 23 > 13 > 26 > 13 > 38 > 10 > 01 > 24 > 20 > 06 > 21 > 15 > 18 > 05,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,22,,,,,,,,,,,,,,,
1,RandomGenerator,28,0.0004900329513475299,1.7825329697622556,0.26315789473684215,0.5198099505136948,0.0,0.9995651245117188,1,0,1,0,29 > 02 > 36 > 20 > 24 > 11 > 05 > 29 > 15 > 24 > 24 > 28 > 03 > 16 > 24 > 30 > 36 > 05 > 28 > 27 > 09 > 09 > 07 > 14 > 21 > 33 > 12 > 23 > 29 > 15 > 19 > 12 > 03 > 27 > 34 > 13 > 21 > 26 > 21 > 18 > 09 > 22 > 38 > 38 > 15 > 24 > 26 > 09 > 12 > 04 > 22 > 03 > 22 > 00 > 02 > 33 > 16 > 11 > 08 > 36 > 30 > 03 > 18 > 23 > 27 > 27 > 03 > 24 > 14 > 04 > 25 > 09 > 35 > 35 > 32 > 13 > 13,37 > 01 > 02 > 30 > 31 > 03 > 04 > 32 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 23 > 07 > 09 > 10 > 11 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 22 > 17 > 22 > 17 > 26 > 25 > 22 > 38,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,39,77,23,1,RandomGenerator,2508,39,77,1111,ImprovementMeasure,0.01299905776977539,1,1,23,,,,,,,,,,,,,,,
