,trace,input_x_seq_len,true_x,true_y,pred_y,is_correct
393,393,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
394,394,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
395,395,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
396,396,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
397,397,3,019 -> 001 -> 002,6,6,True
398,398,10,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
399,399,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
400,400,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
401,401,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
402,402,4,019 -> 001 -> 002 -> 003,4,4,True
403,403,4,019 -> 001 -> 002 -> 003,4,4,True
404,404,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
405,405,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
406,406,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
407,407,3,019 -> 001 -> 014,8,8,True
408,408,4,019 -> 001 -> 002 -> 003,4,4,True
409,409,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
410,410,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
411,411,4,019 -> 001 -> 002 -> 003,4,4,True
412,412,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
413,413,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
414,414,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
415,415,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
416,416,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
417,417,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
418,418,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
419,419,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
420,420,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
421,421,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
422,422,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
423,423,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
424,424,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
425,425,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
426,426,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
427,427,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
428,428,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
429,429,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
430,430,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
431,431,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
432,432,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
433,433,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
434,434,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
435,435,1,019,9,9,True
436,436,4,019 -> 001 -> 002 -> 003,4,4,True
437,437,4,019 -> 001 -> 002 -> 003,4,4,True
438,438,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
439,439,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
440,440,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
441,441,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
442,442,3,019 -> 001 -> 014,8,8,True
443,443,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
444,444,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
445,445,4,019 -> 001 -> 002 -> 003,4,4,True
446,446,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
447,447,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
448,448,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
449,449,4,019 -> 001 -> 011 -> 010,8,8,True
450,450,4,019 -> 001 -> 002 -> 003,4,4,True
451,451,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
452,452,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
453,453,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
454,454,11,019 -> 001 -> 007 -> 008 -> 001 -> 007 -> 008 -> 001 -> 005 -> 002 -> 003,4,4,True
455,455,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
456,456,10,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
457,457,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
458,458,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
459,459,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
460,460,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
461,461,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
462,462,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
463,463,4,019 -> 001 -> 002 -> 003,4,4,True
464,464,8,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001 -> 014,8,8,True
465,465,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
466,466,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
467,467,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
468,468,4,019 -> 001 -> 002 -> 003,4,4,True
469,469,4,019 -> 001 -> 002 -> 003,4,4,True
470,470,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
471,471,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
472,472,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
473,473,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
474,474,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
475,475,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
476,476,6,019 -> 001 -> 014 -> 001 -> 011 -> 010,8,8,True
477,477,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
478,478,4,019 -> 001 -> 002 -> 003,4,4,True
479,479,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
480,480,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
481,481,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
482,482,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
483,483,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
484,484,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
485,485,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
486,486,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
487,487,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
488,488,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
489,489,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
490,490,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
491,491,4,019 -> 001 -> 002 -> 003,4,4,True
492,492,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
493,493,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
494,494,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
495,495,1,019,9,9,True
496,496,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
497,497,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
498,498,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
499,499,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
500,500,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
501,501,7,019 -> 001 -> 002 -> 006 -> 001 -> 002 -> 003,4,4,True
502,502,4,019 -> 001 -> 011 -> 010,8,8,True
503,503,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
504,504,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
505,505,1,019,9,9,True
506,506,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
507,507,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
508,508,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
509,509,4,019 -> 001 -> 002 -> 003,4,4,True
510,510,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
511,511,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
512,512,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
513,513,4,019 -> 001 -> 002 -> 003,4,4,True
514,514,4,019 -> 001 -> 002 -> 003,4,4,True
515,515,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
516,516,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
517,517,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
518,518,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
519,519,3,019 -> 001 -> 007,8,8,True
520,520,4,019 -> 001 -> 002 -> 003,4,4,True
521,521,4,019 -> 001 -> 002 -> 003,4,4,True
522,522,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
523,523,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
524,524,4,019 -> 001 -> 002 -> 003,4,4,True
525,525,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
526,526,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
527,527,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
528,528,1,019,9,9,True
529,529,9,019 -> 001 -> 005 -> 010 -> 008 -> 001 -> 005 -> 002 -> 003,4,4,True
530,530,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
531,531,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
532,532,4,019 -> 001 -> 002 -> 003,4,4,True
533,533,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
534,534,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
535,535,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
536,536,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
537,537,6,019 -> 001 -> 010 -> 008 -> 001 -> 010,8,8,True
538,538,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
539,539,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
540,540,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
541,541,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
542,542,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
543,543,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
544,544,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
545,545,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
546,546,4,019 -> 001 -> 002 -> 003,4,4,True
547,547,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
548,548,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
549,549,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
550,550,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
551,551,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
552,552,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
553,553,9,019 -> 001 -> 007 -> 001 -> 008 -> 001 -> 005 -> 002 -> 003,4,4,True
554,554,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
555,555,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
556,556,4,019 -> 001 -> 002 -> 003,4,4,True
557,557,9,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
558,558,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
559,559,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
560,560,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
561,561,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
562,562,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
563,563,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
564,564,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
565,565,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
566,566,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
567,567,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
568,568,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
569,569,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
570,570,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
571,571,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
572,572,4,019 -> 001 -> 002 -> 003,4,4,True
573,573,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
574,574,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
575,575,4,019 -> 001 -> 002 -> 003,4,4,True
576,576,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
577,577,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
578,578,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
579,579,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
580,580,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
581,581,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
582,582,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
583,583,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
584,584,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
585,585,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
586,586,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
587,587,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
588,588,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
589,589,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
590,590,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
591,591,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
592,592,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
593,593,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
594,594,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
595,595,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
596,596,4,019 -> 001 -> 002 -> 003,4,4,True
597,597,4,019 -> 001 -> 002 -> 003,4,4,True
598,598,4,019 -> 001 -> 002 -> 003,4,4,True
599,599,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
600,600,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
601,601,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
602,602,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
603,603,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
604,604,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
605,605,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
606,606,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
607,607,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
608,608,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
609,609,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
610,610,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
611,611,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
612,612,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
613,613,10,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
614,614,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
615,615,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
616,616,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
617,617,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
618,618,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
619,619,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
620,620,4,019 -> 001 -> 002 -> 003,4,4,True
621,621,14,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
622,622,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
623,623,10,019 -> 001 -> 014 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
624,624,4,019 -> 001 -> 002 -> 003,4,4,True
625,625,4,019 -> 001 -> 002 -> 003,4,4,True
626,626,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
627,627,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
628,628,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
629,629,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
630,630,4,019 -> 001 -> 002 -> 003,4,4,True
631,631,4,019 -> 001 -> 002 -> 003,4,4,True
632,632,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
633,633,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
634,634,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
635,635,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
636,636,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
637,637,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
638,638,4,019 -> 001 -> 002 -> 003,4,4,True
639,639,13,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
640,640,4,019 -> 001 -> 002 -> 003,4,4,True
641,641,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
642,642,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
643,643,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
644,644,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
645,645,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
646,646,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
647,647,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
648,648,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
649,649,4,019 -> 001 -> 002 -> 003,4,4,True
650,650,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
651,651,4,019 -> 001 -> 002 -> 003,4,4,True
652,652,4,019 -> 001 -> 002 -> 003,4,4,True
653,653,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
654,654,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
655,655,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
656,656,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
657,657,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
658,658,4,019 -> 001 -> 002 -> 003,4,4,True
659,659,4,019 -> 001 -> 002 -> 003,4,4,True
660,660,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
661,661,7,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 014,8,8,True
662,662,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
663,663,4,019 -> 001 -> 002 -> 003,4,4,True
664,664,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
665,665,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
666,666,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
667,667,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
668,668,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
669,669,9,019 -> 001 -> 014 -> 001 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
670,670,4,019 -> 001 -> 002 -> 003,4,4,True
671,671,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
672,672,4,019 -> 001 -> 002 -> 003,4,4,True
673,673,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
674,674,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
675,675,9,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
676,676,4,019 -> 001 -> 002 -> 003,4,4,True
677,677,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
678,678,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
679,679,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
680,680,4,019 -> 001 -> 002 -> 003,4,4,True
681,681,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
682,682,4,019 -> 001 -> 002 -> 003,4,4,True
683,683,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
684,684,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
685,685,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
686,686,4,019 -> 001 -> 002 -> 003,4,4,True
687,687,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
688,688,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
689,689,4,019 -> 001 -> 002 -> 003,4,4,True
690,690,9,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
691,691,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
692,692,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
693,693,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
694,694,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
695,695,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
696,696,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
697,697,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
698,698,3,019 -> 001 -> 014,8,8,True
699,699,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
700,700,4,019 -> 001 -> 002 -> 003,4,4,True
701,701,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
702,702,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
703,703,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
704,704,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
705,705,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
706,706,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
707,707,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
708,708,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
709,709,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
710,710,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
711,711,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
712,712,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
713,713,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
714,714,4,019 -> 001 -> 002 -> 003,4,4,True
715,715,7,019 -> 001 -> 010 -> 008 -> 001 -> 002 -> 003,4,4,True
716,716,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
717,717,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
718,718,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
719,719,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
720,720,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
721,721,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
722,722,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
723,723,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
724,724,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
725,725,4,019 -> 001 -> 002 -> 003,4,4,True
726,726,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
727,727,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
728,728,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
729,729,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
730,730,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
731,731,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
732,732,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
733,733,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
734,734,4,019 -> 001 -> 002 -> 003,4,4,True
735,735,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
736,736,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
737,737,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
738,738,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
739,739,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
740,740,4,019 -> 001 -> 002 -> 003,4,4,True
741,741,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
742,742,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
743,743,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
744,744,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
745,745,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
746,746,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
747,747,4,019 -> 001 -> 002 -> 003,4,4,True
748,748,4,019 -> 001 -> 002 -> 003,4,4,True
749,749,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
750,750,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
751,751,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
752,752,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
753,753,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
754,754,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
755,755,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
756,756,4,019 -> 001 -> 002 -> 003,4,4,True
757,757,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
758,758,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
759,759,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
760,760,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
761,761,4,019 -> 001 -> 002 -> 003,4,4,True
762,762,4,019 -> 001 -> 002 -> 003,4,4,True
763,763,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
764,764,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
765,765,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
766,766,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
767,767,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
768,768,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
769,769,6,019 -> 001 -> 014 -> 008 -> 001 -> 014,8,8,True
770,770,4,019 -> 001 -> 002 -> 003,4,4,True
771,771,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
772,772,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
773,773,4,019 -> 001 -> 002 -> 003,4,4,True
774,774,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
775,775,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
776,776,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
777,777,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
778,778,4,019 -> 001 -> 002 -> 003,4,4,True
779,779,8,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
780,780,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
781,781,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
