,trace,input_x_seq_len,pred_y,true_y,is_correct
4586,4586,2,11,2,False
4587,4587,1,1,1,True
4588,4588,6,20,20,True
4589,4589,5,4,4,True
4590,4590,1,1,1,True
4591,4591,2,11,14,False
4592,4592,4,4,4,True
4593,4593,2,11,11,True
4594,4594,1,1,1,True
4595,4595,2,11,11,True
4596,4596,2,11,11,True
4597,4597,3,12,2,False
4598,4598,5,1,1,True
4599,4599,6,20,20,True
4600,4600,5,4,4,True
4601,4601,2,11,11,True
4602,4602,5,20,20,True
4603,4603,3,1,2,False
4604,4604,7,20,20,True
4605,4605,5,11,11,True
4606,4606,1,1,1,True
4607,4607,6,4,4,True
4608,4608,1,1,1,True
4609,4609,3,1,2,False
4610,4610,3,12,12,True
4611,4611,1,1,1,True
4612,4612,6,4,4,True
4613,4613,4,3,3,True
4614,4614,2,11,14,False
4615,4615,10,20,20,True
4616,4616,4,3,3,True
4617,4617,5,11,11,True
4618,4618,5,20,20,True
4619,4619,1,1,1,True
4620,4620,1,1,1,True
4621,4621,5,3,3,True
4622,4622,4,3,3,True
4623,4623,4,4,4,True
4624,4624,3,12,2,False
4625,4625,4,1,2,False
4626,4626,6,4,4,True
4627,4627,3,3,8,False
4628,4628,4,3,3,True
4629,4629,3,3,3,True
4630,4630,5,20,20,True
4631,4631,2,11,14,False
4632,4632,6,20,20,True
4633,4633,4,3,3,True
4634,4634,3,12,12,True
4635,4635,2,11,11,True
4636,4636,3,12,12,True
4637,4637,2,11,11,True
4638,4638,6,4,4,True
4639,4639,4,1,2,False
4640,4640,2,11,11,True
4641,4641,5,4,4,True
4642,4642,3,3,3,True
4643,4643,1,1,1,True
4644,4644,2,11,11,True
4645,4645,10,20,20,True
4646,4646,6,20,20,True
4647,4647,2,11,11,True
4648,4648,6,20,20,True
4649,4649,3,12,2,False
4650,4650,2,11,7,False
4651,4651,3,1,8,False
4652,4652,3,12,12,True
4653,4653,3,12,12,True
4654,4654,3,12,2,False
4655,4655,6,20,20,True
4656,4656,4,3,3,True
4657,4657,2,20,20,True
4658,4658,8,4,4,True
4659,4659,4,3,3,True
4660,4660,8,3,3,True
4661,4661,4,3,3,True
4662,4662,5,3,3,True
4663,4663,3,12,2,False
4664,4664,12,4,4,True
4665,4665,1,1,1,True
4666,4666,8,1,1,True
4667,4667,2,11,11,True
4668,4668,4,1,2,False
4669,4669,5,4,4,True
4670,4670,4,1,2,False
4671,4671,4,3,3,True
4672,4672,3,1,8,False
4673,4673,7,20,20,True
4674,4674,6,20,20,True
4675,4675,6,20,20,True
4676,4676,3,12,12,True
4677,4677,1,1,1,True
4678,4678,2,11,14,False
4679,4679,4,1,2,False
4680,4680,1,1,1,True
4681,4681,2,11,11,True
4682,4682,5,20,20,True
4683,4683,5,4,4,True
4684,4684,4,3,3,True
4685,4685,3,12,12,True
4686,4686,5,11,11,True
4687,4687,5,20,20,True
4688,4688,6,20,20,True
4689,4689,4,3,3,True
4690,4690,6,20,20,True
4691,4691,4,3,3,True
4692,4692,1,1,1,True
4693,4693,2,11,11,True
4694,4694,6,20,20,True
4695,4695,3,12,12,True
4696,4696,3,12,12,True
4697,4697,3,3,3,True
4698,4698,3,1,8,False
4699,4699,2,11,11,True
4700,4700,2,11,11,True
4701,4701,5,4,4,True
4702,4702,1,1,1,True
4703,4703,2,11,5,False
4704,4704,6,20,20,True
4705,4705,3,1,2,False
4706,4706,4,3,3,True
4707,4707,2,11,5,False
4708,4708,6,4,4,True
4709,4709,3,12,12,True
4710,4710,4,3,3,True
4711,4711,2,11,11,True
4712,4712,5,4,4,True
4713,4713,3,12,2,False
4714,4714,3,12,2,False
4715,4715,5,4,4,True
4716,4716,1,1,1,True
4717,4717,3,12,2,False
4718,4718,6,4,4,True
4719,4719,1,1,1,True
4720,4720,4,1,2,False
4721,4721,3,12,12,True
4722,4722,3,3,3,True
4723,4723,6,4,4,True
4724,4724,2,11,14,False
4725,4725,9,1,8,False
4726,4726,5,20,20,True
4727,4727,2,11,11,True
4728,4728,5,3,3,True
4729,4729,4,3,3,True
4730,4730,1,1,1,True
4731,4731,3,3,3,True
4732,4732,1,1,1,True
4733,4733,2,11,11,True
4734,4734,6,20,20,True
4735,4735,2,11,5,False
4736,4736,2,11,11,True
4737,4737,2,11,11,True
4738,4738,3,12,2,False
4739,4739,2,11,11,True
4740,4740,1,1,1,True
4741,4741,2,11,11,True
4742,4742,4,3,3,True
4743,4743,5,1,1,True
4744,4744,2,11,11,True
4745,4745,1,1,1,True
4746,4746,4,4,4,True
4747,4747,3,3,6,False
4748,4748,1,1,1,True
4749,4749,5,4,4,True
4750,4750,2,11,11,True
4751,4751,4,3,3,True
4752,4752,7,1,2,False
4753,4753,2,11,2,False
4754,4754,1,1,1,True
4755,4755,4,3,3,True
4756,4756,5,4,4,True
4757,4757,3,1,2,False
4758,4758,1,1,1,True
4759,4759,3,12,12,True
4760,4760,5,3,3,True
4761,4761,3,12,12,True
4762,4762,2,11,11,True
4763,4763,3,12,12,True
4764,4764,3,3,3,True
4765,4765,1,1,1,True
4766,4766,6,20,20,True
4767,4767,1,1,1,True
4768,4768,7,1,2,False
4769,4769,2,11,2,False
4770,4770,1,1,1,True
4771,4771,1,1,1,True
4772,4772,2,11,5,False
4773,4773,1,1,1,True
4774,4774,5,3,3,True
4775,4775,3,12,2,False
4776,4776,3,12,12,True
4777,4777,3,12,2,False
4778,4778,4,1,2,False
4779,4779,4,1,2,False
4780,4780,5,4,4,True
4781,4781,3,12,2,False
4782,4782,6,1,8,False
4783,4783,1,1,1,True
4784,4784,3,1,8,False
4785,4785,7,20,20,True
4786,4786,4,3,3,True
4787,4787,2,11,2,False
4788,4788,1,1,1,True
4789,4789,1,1,1,True
4790,4790,6,11,11,True
4791,4791,1,1,1,True
4792,4792,2,11,11,True
4793,4793,5,3,3,True
4794,4794,4,1,10,False
4795,4795,6,20,20,True
4796,4796,2,11,2,False
4797,4797,1,1,1,True
4798,4798,4,1,2,False
4799,4799,5,4,4,True
4800,4800,4,3,3,True
4801,4801,1,1,1,True
4802,4802,4,1,2,False
4803,4803,6,4,4,True
4804,4804,6,20,20,True
4805,4805,4,4,4,True
4806,4806,7,12,12,True
4807,4807,1,1,1,True
4808,4808,6,20,20,True
4809,4809,2,11,2,False
4810,4810,10,1,2,False
4811,4811,5,4,4,True
4812,4812,5,4,4,True
4813,4813,5,4,4,True
4814,4814,3,1,8,False
4815,4815,1,1,1,True
4816,4816,6,4,4,True
4817,4817,2,11,5,False
4818,4818,1,1,1,True
4819,4819,4,3,3,True
4820,4820,3,3,3,True
4821,4821,2,11,11,True
4822,4822,2,11,2,False
4823,4823,2,11,14,False
4824,4824,3,12,12,True
4825,4825,6,20,20,True
4826,4826,1,1,1,True
4827,4827,2,11,11,True
4828,4828,4,1,1,True
4829,4829,5,4,4,True
4830,4830,1,1,1,True
4831,4831,1,1,1,True
4832,4832,6,20,20,True
4833,4833,7,20,20,True
4834,4834,6,20,20,True
4835,4835,1,1,1,True
4836,4836,3,12,12,True
4837,4837,6,20,20,True
4838,4838,7,20,20,True
4839,4839,2,11,11,True
4840,4840,2,11,11,True
4841,4841,5,4,4,True
4842,4842,2,11,11,True
4843,4843,2,11,11,True
4844,4844,5,11,11,True
4845,4845,2,11,11,True
4846,4846,2,11,14,False
4847,4847,6,4,4,True
4848,4848,1,1,1,True
4849,4849,6,20,20,True
4850,4850,6,20,20,True
4851,4851,6,20,20,True
4852,4852,3,1,2,False
4853,4853,7,20,20,True
4854,4854,7,20,20,True
4855,4855,1,1,1,True
4856,4856,2,11,2,False
4857,4857,6,4,4,True
4858,4858,6,4,4,True
4859,4859,2,11,11,True
4860,4860,9,12,2,False
4861,4861,4,3,3,True
4862,4862,5,3,3,True
4863,4863,1,1,1,True
4864,4864,1,1,1,True
4865,4865,1,1,1,True
4866,4866,2,11,7,False
4867,4867,2,11,11,True
4868,4868,2,20,20,True
4869,4869,3,12,12,True
4870,4870,1,1,1,True
4871,4871,1,1,1,True
4872,4872,2,11,11,True
4873,4873,4,1,2,False
4874,4874,4,3,3,True
4875,4875,1,1,1,True
4876,4876,1,1,1,True
4877,4877,1,1,1,True
4878,4878,3,12,12,True
4879,4879,6,1,2,False
4880,4880,2,11,14,False
4881,4881,5,4,4,True
4882,4882,1,1,1,True
4883,4883,5,4,4,True
4884,4884,6,20,20,True
4885,4885,9,4,4,True
4886,4886,7,20,20,True
4887,4887,4,4,4,True
4888,4888,4,1,1,True
4889,4889,2,11,11,True
4890,4890,1,1,9,False
4891,4891,9,20,20,True
4892,4892,1,1,1,True
4893,4893,1,1,1,True
4894,4894,2,11,14,False
4895,4895,1,1,1,True
4896,4896,1,1,1,True
4897,4897,4,4,4,True
4898,4898,7,3,3,True
4899,4899,5,4,4,True
4900,4900,3,1,8,False
4901,4901,7,12,12,True
4902,4902,1,1,1,True
4903,4903,3,12,2,False
4904,4904,3,12,12,True
4905,4905,7,20,20,True
4906,4906,2,11,2,False
4907,4907,10,20,20,True
4908,4908,5,4,4,True
4909,4909,2,11,2,False
4910,4910,3,1,2,False
4911,4911,3,12,12,True
4912,4912,6,20,20,True
4913,4913,2,11,11,True
4914,4914,2,11,11,True
4915,4915,3,12,2,False
4916,4916,1,1,1,True
4917,4917,2,11,11,True
4918,4918,2,11,2,False
4919,4919,2,11,11,True
4920,4920,3,12,12,True
4921,4921,3,12,12,True
4922,4922,6,3,3,True
4923,4923,1,1,1,True
4924,4924,3,12,12,True
4925,4925,2,11,11,True
4926,4926,4,1,20,False
4927,4927,5,4,4,True
4928,4928,6,4,4,True
4929,4929,4,4,4,True
4930,4930,2,11,14,False
4931,4931,2,11,11,True
4932,4932,1,1,1,True
4933,4933,6,20,20,True
4934,4934,5,3,3,True
4935,4935,1,1,1,True
4936,4936,1,1,1,True
4937,4937,1,1,1,True
4938,4938,3,12,12,True
4939,4939,2,11,11,True
4940,4940,1,1,1,True
4941,4941,5,3,3,True
4942,4942,5,3,3,True
4943,4943,2,11,2,False
4944,4944,5,4,4,True
4945,4945,3,12,12,True
4946,4946,2,11,2,False
4947,4947,1,1,1,True
4948,4948,4,3,3,True
4949,4949,3,12,2,False
4950,4950,2,11,11,True
4951,4951,5,3,3,True
4952,4952,2,11,11,True
4953,4953,1,1,1,True
4954,4954,1,1,1,True
4955,4955,3,12,12,True
4956,4956,1,1,1,True
4957,4957,6,20,20,True
4958,4958,4,4,4,True
4959,4959,1,1,1,True
4960,4960,3,1,8,False
4961,4961,1,1,1,True
4962,4962,4,1,20,False
4963,4963,6,20,20,True
4964,4964,1,1,1,True
4965,4965,5,20,20,True
4966,4966,2,11,11,True
4967,4967,9,20,20,True
4968,4968,5,20,20,True
4969,4969,3,12,2,False
4970,4970,7,20,20,True
4971,4971,3,1,8,False
4972,4972,3,12,2,False
4973,4973,6,4,4,True
4974,4974,4,1,20,False
4975,4975,5,3,3,True
4976,4976,5,3,3,True
4977,4977,6,20,20,True
4978,4978,2,11,2,False
4979,4979,2,11,11,True
4980,4980,3,12,2,False
4981,4981,3,12,2,False
4982,4982,4,3,3,True
4983,4983,4,4,4,True
4984,4984,4,3,3,True
4985,4985,11,20,20,True
4986,4986,4,1,20,False
4987,4987,3,12,2,False
4988,4988,5,3,3,True
4989,4989,1,1,1,True
4990,4990,4,4,4,True
4991,4991,1,1,1,True
4992,4992,1,1,1,True
4993,4993,2,11,2,False
4994,4994,6,4,4,True
4995,4995,4,1,1,True
4996,4996,6,20,20,True
4997,4997,6,20,20,True
4998,4998,2,11,11,True
4999,4999,4,3,3,True
5000,5000,1,1,1,True
5001,5001,4,1,1,True
5002,5002,6,4,4,True
5003,5003,4,1,1,True
5004,5004,4,4,4,True
5005,5005,6,4,4,True
5006,5006,6,20,20,True
5007,5007,1,1,1,True
5008,5008,6,20,20,True
5009,5009,3,12,2,False
5010,5010,2,11,5,False
5011,5011,6,20,20,True
5012,5012,3,12,12,True
5013,5013,4,3,3,True
5014,5014,3,3,3,True
5015,5015,1,1,1,True
5016,5016,5,3,3,True
5017,5017,5,3,3,True
5018,5018,4,3,3,True
5019,5019,7,20,20,True
5020,5020,1,1,1,True
5021,5021,2,11,11,True
5022,5022,3,3,6,False
5023,5023,5,4,4,True
5024,5024,6,20,20,True
5025,5025,3,12,12,True
5026,5026,1,1,1,True
5027,5027,4,3,3,True
5028,5028,1,1,1,True
5029,5029,1,1,1,True
5030,5030,2,11,5,False
5031,5031,3,12,2,False
5032,5032,5,3,3,True
5033,5033,2,11,11,True
5034,5034,1,1,1,True
5035,5035,4,3,3,True
5036,5036,6,4,4,True
5037,5037,4,1,2,False
5038,5038,7,20,20,True
5039,5039,4,1,2,False
5040,5040,3,12,2,False
5041,5041,2,11,11,True
5042,5042,4,1,2,False
5043,5043,6,20,20,True
5044,5044,5,3,3,True
5045,5045,4,1,2,False
5046,5046,2,11,11,True
5047,5047,2,11,11,True
5048,5048,5,4,4,True
5049,5049,6,20,20,True
5050,5050,4,3,3,True
5051,5051,2,11,14,False
5052,5052,1,1,1,True
5053,5053,6,20,20,True
5054,5054,3,12,2,False
5055,5055,5,3,3,True
5056,5056,2,11,11,True
5057,5057,2,11,11,True
5058,5058,4,3,3,True
5059,5059,6,1,2,False
5060,5060,4,4,4,True
5061,5061,4,3,3,True
5062,5062,1,1,1,True
5063,5063,5,3,3,True
5064,5064,2,11,14,False
5065,5065,3,12,12,True
5066,5066,3,1,8,False
5067,5067,4,1,2,False
5068,5068,3,12,10,False
5069,5069,5,3,3,True
5070,5070,5,4,4,True
5071,5071,1,1,1,True
5072,5072,1,1,1,True
5073,5073,1,1,1,True
5074,5074,1,1,1,True
5075,5075,1,1,1,True
5076,5076,2,11,2,False
5077,5077,1,1,1,True
5078,5078,5,3,3,True
5079,5079,5,4,4,True
5080,5080,3,3,3,True
5081,5081,5,4,4,True
5082,5082,5,4,4,True
5083,5083,1,1,1,True
5084,5084,9,4,4,True
5085,5085,2,11,11,True
5086,5086,1,1,1,True
5087,5087,4,3,3,True
5088,5088,2,11,11,True
5089,5089,1,1,1,True
5090,5090,3,12,12,True
5091,5091,3,12,2,False
5092,5092,2,11,11,True
5093,5093,6,4,4,True
5094,5094,4,3,3,True
5095,5095,1,1,1,True
5096,5096,4,1,2,False
5097,5097,2,11,11,True
5098,5098,7,20,20,True
5099,5099,2,11,11,True
5100,5100,3,12,2,False
5101,5101,10,20,20,True
5102,5102,6,4,4,True
5103,5103,5,11,11,True
5104,5104,5,4,4,True
5105,5105,2,11,11,True
5106,5106,1,1,1,True
5107,5107,2,11,2,False
5108,5108,2,11,11,True
5109,5109,6,4,4,True
5110,5110,3,1,8,False
5111,5111,7,20,20,True
5112,5112,5,4,4,True
5113,5113,3,1,2,False
5114,5114,6,12,2,False
5115,5115,3,1,8,False
5116,5116,3,1,8,False
5117,5117,8,4,4,True
5118,5118,2,11,2,False
5119,5119,2,11,11,True
5120,5120,1,1,1,True
5121,5121,5,3,3,True
5122,5122,1,1,1,True
5123,5123,2,11,2,False
5124,5124,5,3,3,True
5125,5125,5,20,20,True
5126,5126,1,1,1,True
5127,5127,6,20,20,True
5128,5128,3,12,2,False
5129,5129,3,12,2,False
5130,5130,3,12,2,False
5131,5131,5,3,3,True
5132,5132,4,3,3,True
5133,5133,10,20,20,True
5134,5134,1,1,1,True
5135,5135,6,12,2,False
5136,5136,4,4,4,True
5137,5137,4,1,2,False
5138,5138,3,12,2,False
5139,5139,2,11,11,True
5140,5140,6,20,20,True
5141,5141,3,12,12,True
5142,5142,2,11,11,True
5143,5143,1,1,1,True
5144,5144,4,1,8,False
5145,5145,9,20,20,True
5146,5146,5,4,4,True
5147,5147,6,20,20,True
5148,5148,3,1,8,False
5149,5149,4,1,2,False
5150,5150,7,20,20,True
5151,5151,6,20,20,True
5152,5152,5,20,20,True
5153,5153,3,12,2,False
5154,5154,4,4,4,True
5155,5155,6,20,20,True
5156,5156,5,11,11,True
5157,5157,2,11,11,True
5158,5158,4,1,8,False
5159,5159,2,11,11,True
5160,5160,6,4,4,True
5161,5161,2,11,11,True
5162,5162,5,20,20,True
5163,5163,2,11,11,True
5164,5164,5,4,4,True
5165,5165,5,11,11,True
5166,5166,8,11,11,True
5167,5167,1,1,1,True
5168,5168,2,11,2,False
5169,5169,4,1,2,False
5170,5170,3,3,3,True
5171,5171,5,4,4,True
5172,5172,3,12,2,False
5173,5173,7,20,20,True
5174,5174,5,3,3,True
5175,5175,2,11,11,True
5176,5176,4,4,4,True
5177,5177,2,11,11,True
5178,5178,5,20,20,True
5179,5179,4,3,3,True
5180,5180,4,3,3,True
5181,5181,7,20,20,True
5182,5182,1,1,1,True
5183,5183,4,3,3,True
5184,5184,3,3,3,True
5185,5185,5,3,3,True
5186,5186,5,4,4,True
5187,5187,6,20,20,True
5188,5188,5,3,3,True
5189,5189,6,4,4,True
5190,5190,4,4,4,True
5191,5191,6,20,20,True
5192,5192,4,3,3,True
5193,5193,1,1,1,True
5194,5194,4,1,2,False
5195,5195,1,1,1,True
5196,5196,5,20,20,True
5197,5197,6,1,8,False
5198,5198,2,11,2,False
5199,5199,6,4,4,True
5200,5200,2,11,11,True
5201,5201,5,4,4,True
5202,5202,2,11,2,False
5203,5203,5,3,3,True
5204,5204,3,12,2,False
5205,5205,5,3,3,True
5206,5206,1,1,1,True
5207,5207,2,11,11,True
5208,5208,2,11,11,True
5209,5209,6,20,20,True
5210,5210,3,12,12,True
5211,5211,1,1,1,True
5212,5212,5,4,4,True
5213,5213,7,20,20,True
5214,5214,6,20,20,True
5215,5215,1,1,1,True
5216,5216,3,12,12,True
5217,5217,2,11,11,True
5218,5218,6,20,20,True
5219,5219,6,4,4,True
5220,5220,2,11,11,True
5221,5221,2,11,11,True
5222,5222,4,3,3,True
5223,5223,2,11,11,True
5224,5224,6,20,20,True
5225,5225,2,11,11,True
5226,5226,7,3,3,True
5227,5227,4,1,2,False
5228,5228,6,4,4,True
5229,5229,4,3,3,True
5230,5230,3,3,3,True
5231,5231,4,3,3,True
5232,5232,3,1,8,False
5233,5233,3,1,2,False
5234,5234,5,3,3,True
5235,5235,7,20,20,True
5236,5236,2,11,14,False
5237,5237,5,11,11,True
5238,5238,1,1,1,True
5239,5239,4,4,4,True
5240,5240,4,3,3,True
5241,5241,3,12,2,False
5242,5242,5,4,4,True
5243,5243,7,20,20,True
5244,5244,1,1,1,True
5245,5245,4,3,3,True
5246,5246,2,11,11,True
5247,5247,5,3,3,True
5248,5248,1,1,1,True
5249,5249,7,20,20,True
5250,5250,3,12,12,True
5251,5251,4,1,2,False
5252,5252,2,11,2,False
5253,5253,4,1,1,True
5254,5254,6,4,4,True
5255,5255,7,1,2,False
5256,5256,5,20,20,True
5257,5257,3,12,2,False
5258,5258,4,3,3,True
5259,5259,6,20,20,True
5260,5260,3,12,16,False
5261,5261,4,3,3,True
5262,5262,3,12,2,False
5263,5263,4,3,3,True
5264,5264,1,1,1,True
5265,5265,2,11,5,False
5266,5266,6,4,4,True
5267,5267,2,11,11,True
5268,5268,6,1,8,False
5269,5269,7,20,20,True
5270,5270,1,1,1,True
5271,5271,2,11,11,True
5272,5272,5,11,11,True
5273,5273,4,1,2,False
5274,5274,2,11,2,False
5275,5275,6,20,20,True
5276,5276,3,12,12,True
5277,5277,2,11,11,True
5278,5278,7,1,1,True
5279,5279,6,4,4,True
5280,5280,4,1,2,False
5281,5281,6,20,20,True
5282,5282,2,11,5,False
5283,5283,4,1,2,False
5284,5284,2,11,11,True
5285,5285,1,1,1,True
5286,5286,1,1,1,True
5287,5287,6,4,4,True
5288,5288,2,11,14,False
5289,5289,2,11,14,False
5290,5290,1,1,1,True
5291,5291,1,1,1,True
5292,5292,1,1,1,True
5293,5293,3,12,12,True
5294,5294,6,12,2,False
5295,5295,1,1,1,True
5296,5296,5,3,3,True
5297,5297,1,1,1,True
5298,5298,6,12,2,False
5299,5299,1,1,1,True
5300,5300,1,1,1,True
5301,5301,1,1,1,True
5302,5302,1,1,1,True
5303,5303,2,11,11,True
5304,5304,3,12,2,False
5305,5305,1,1,1,True
5306,5306,3,12,2,False
5307,5307,6,4,4,True
5308,5308,5,20,20,True
5309,5309,3,1,8,False
5310,5310,4,3,3,True
5311,5311,6,20,20,True
5312,5312,1,1,1,True
5313,5313,1,1,1,True
5314,5314,5,4,4,True
5315,5315,4,4,4,True
5316,5316,4,3,3,True
5317,5317,6,20,20,True
5318,5318,7,1,2,False
5319,5319,3,12,2,False
5320,5320,5,4,4,True
5321,5321,7,4,4,True
5322,5322,2,11,11,True
5323,5323,4,1,20,False
5324,5324,4,1,2,False
5325,5325,2,11,11,True
5326,5326,5,3,3,True
5327,5327,2,11,11,True
5328,5328,1,1,1,True
5329,5329,5,4,4,True
5330,5330,3,12,12,True
5331,5331,1,1,1,True
5332,5332,6,20,20,True
5333,5333,4,3,3,True
5334,5334,1,1,1,True
5335,5335,6,20,20,True
5336,5336,4,3,3,True
5337,5337,3,12,2,False
5338,5338,4,3,3,True
5339,5339,2,11,7,False
5340,5340,3,12,2,False
5341,5341,3,12,12,True
5342,5342,2,11,11,True
5343,5343,7,20,20,True
5344,5344,2,11,11,True
5345,5345,4,1,2,False
5346,5346,2,11,11,True
5347,5347,6,20,20,True
5348,5348,2,11,11,True
5349,5349,5,20,20,True
5350,5350,5,4,4,True
5351,5351,6,12,12,True
5352,5352,2,11,11,True
5353,5353,3,12,2,False
5354,5354,2,11,11,True
5355,5355,3,3,3,True
5356,5356,1,1,1,True
5357,5357,6,20,20,True
5358,5358,6,20,20,True
5359,5359,6,1,2,False
5360,5360,2,11,11,True
5361,5361,3,12,12,True
5362,5362,4,3,3,True
5363,5363,3,12,12,True
5364,5364,2,11,2,False
5365,5365,6,20,20,True
5366,5366,3,12,2,False
5367,5367,4,3,3,True
5368,5368,4,3,3,True
5369,5369,1,1,1,True
5370,5370,3,12,2,False
5371,5371,7,3,3,True
5372,5372,1,1,1,True
5373,5373,7,20,20,True
5374,5374,2,11,11,True
5375,5375,2,11,14,False
5376,5376,5,3,3,True
5377,5377,3,12,2,False
5378,5378,4,1,2,False
5379,5379,4,1,20,False
5380,5380,1,1,1,True
5381,5381,5,4,4,True
5382,5382,6,12,12,True
5383,5383,4,3,3,True
5384,5384,2,11,14,False
5385,5385,7,20,20,True
5386,5386,3,12,12,True
5387,5387,2,11,2,False
5388,5388,3,12,2,False
5389,5389,5,20,20,True
5390,5390,5,3,3,True
5391,5391,4,1,2,False
5392,5392,4,4,4,True
5393,5393,4,4,4,True
5394,5394,5,20,20,True
5395,5395,5,4,4,True
5396,5396,6,20,20,True
5397,5397,6,20,20,True
5398,5398,3,12,2,False
5399,5399,2,11,11,True
5400,5400,1,1,1,True
5401,5401,4,1,2,False
5402,5402,7,20,20,True
5403,5403,2,11,11,True
5404,5404,4,1,2,False
5405,5405,4,3,3,True
5406,5406,6,20,20,True
5407,5407,4,1,8,False
5408,5408,2,11,14,False
5409,5409,3,12,2,False
5410,5410,3,12,2,False
5411,5411,6,20,20,True
5412,5412,7,20,20,True
5413,5413,1,1,1,True
5414,5414,5,3,3,True
5415,5415,3,3,3,True
5416,5416,3,12,10,False
5417,5417,4,3,3,True
5418,5418,4,3,3,True
5419,5419,1,1,1,True
5420,5420,6,20,20,True
5421,5421,4,1,2,False
5422,5422,4,1,2,False
5423,5423,4,3,3,True
5424,5424,4,3,3,True
5425,5425,1,1,1,True
5426,5426,9,4,4,True
5427,5427,2,11,11,True
5428,5428,1,1,1,True
5429,5429,3,1,8,False
5430,5430,6,4,4,True
5431,5431,7,20,20,True
5432,5432,5,4,4,True
5433,5433,6,12,12,True
5434,5434,8,4,4,True
5435,5435,6,20,20,True
5436,5436,6,4,4,True
5437,5437,4,3,3,True
5438,5438,6,12,12,True
5439,5439,6,20,20,True
5440,5440,4,3,3,True
5441,5441,7,20,20,True
5442,5442,7,1,2,False
5443,5443,5,3,3,True
5444,5444,5,4,4,True
5445,5445,1,1,1,True
5446,5446,1,1,1,True
5447,5447,1,1,1,True
5448,5448,5,4,4,True
5449,5449,10,4,4,True
5450,5450,11,3,3,True
5451,5451,6,20,20,True
5452,5452,4,3,3,True
5453,5453,5,20,20,True
5454,5454,5,4,4,True
5455,5455,2,11,11,True
5456,5456,6,20,20,True
5457,5457,3,3,3,True
5458,5458,2,11,11,True
5459,5459,5,4,4,True
5460,5460,6,20,20,True
5461,5461,4,1,20,False
5462,5462,1,1,1,True
5463,5463,3,12,12,True
5464,5464,5,11,11,True
5465,5465,3,12,2,False
5466,5466,1,1,1,True
5467,5467,2,11,11,True
5468,5468,5,3,3,True
5469,5469,1,1,1,True
5470,5470,5,4,4,True
5471,5471,2,11,11,True
5472,5472,2,11,14,False
5473,5473,2,11,11,True
5474,5474,1,1,1,True
5475,5475,2,11,2,False
5476,5476,7,20,20,True
5477,5477,2,11,11,True
5478,5478,2,11,11,True
5479,5479,2,11,11,True
5480,5480,2,11,11,True
5481,5481,2,11,11,True
5482,5482,1,1,1,True
5483,5483,1,1,1,True
5484,5484,4,3,3,True
5485,5485,3,1,8,False
5486,5486,8,20,20,True
5487,5487,6,20,20,True
5488,5488,5,11,11,True
5489,5489,5,4,4,True
5490,5490,4,3,3,True
5491,5491,4,3,3,True
5492,5492,5,11,11,True
5493,5493,4,1,2,False
5494,5494,2,11,14,False
5495,5495,4,3,3,True
5496,5496,1,1,1,True
5497,5497,4,1,1,True
5498,5498,5,1,1,True
5499,5499,2,11,11,True
5500,5500,5,4,4,True
5501,5501,4,3,3,True
5502,5502,1,1,1,True
5503,5503,4,1,2,False
5504,5504,4,3,3,True
5505,5505,3,12,2,False
5506,5506,4,3,3,True
5507,5507,1,1,1,True
5508,5508,2,11,2,False
5509,5509,6,1,2,False
5510,5510,5,11,11,True
5511,5511,1,1,1,True
5512,5512,4,3,3,True
5513,5513,6,4,4,True
5514,5514,1,1,1,True
5515,5515,2,11,11,True
5516,5516,5,3,3,True
5517,5517,12,20,20,True
5518,5518,6,4,4,True
5519,5519,7,3,3,True
5520,5520,7,1,8,False
5521,5521,2,11,11,True
5522,5522,4,1,2,False
5523,5523,3,3,3,True
5524,5524,6,4,4,True
5525,5525,2,11,11,True
5526,5526,6,20,20,True
5527,5527,1,1,1,True
5528,5528,1,1,1,True
5529,5529,4,1,2,False
5530,5530,2,11,11,True
5531,5531,1,1,1,True
5532,5532,6,20,20,True
5533,5533,2,11,14,False
5534,5534,3,12,2,False
5535,5535,8,4,4,True
5536,5536,8,1,2,False
5537,5537,1,1,1,True
5538,5538,6,20,20,True
5539,5539,1,1,1,True
5540,5540,5,4,4,True
5541,5541,3,12,12,True
5542,5542,4,3,3,True
5543,5543,2,11,2,False
5544,5544,2,11,11,True
5545,5545,1,1,1,True
5546,5546,5,4,4,True
5547,5547,1,1,1,True
5548,5548,2,11,11,True
5549,5549,4,3,3,True
5550,5550,8,1,1,True
5551,5551,1,1,1,True
5552,5552,4,1,2,False
5553,5553,6,4,4,True
5554,5554,2,11,11,True
5555,5555,2,11,11,True
5556,5556,3,12,12,True
5557,5557,1,1,1,True
5558,5558,2,11,11,True
5559,5559,5,4,4,True
5560,5560,2,11,11,True
5561,5561,2,11,2,False
5562,5562,4,1,2,False
5563,5563,3,12,12,True
5564,5564,1,1,1,True
5565,5565,4,1,2,False
5566,5566,2,11,2,False
5567,5567,1,1,1,True
5568,5568,5,4,4,True
5569,5569,2,11,2,False
5570,5570,2,11,11,True
5571,5571,1,1,1,True
5572,5572,5,20,20,True
5573,5573,5,4,4,True
5574,5574,1,1,1,True
5575,5575,3,12,2,False
5576,5576,6,4,4,True
5577,5577,3,12,12,True
5578,5578,6,20,20,True
5579,5579,4,1,2,False
5580,5580,5,4,4,True
5581,5581,2,11,11,True
5582,5582,2,11,5,False
5583,5583,1,1,1,True
