,trace,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_decoded,pred_decoded
195,195,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
196,196,5,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
197,197,6,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
198,198,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
199,199,3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001 | 019-001-011,012 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
200,200,6,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-014 | 019-001-014-008 | 019-001-014-008-001 | 019-001-014-008-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
201,201,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
202,202,3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001 | 019-001-011,012 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
203,203,5,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
204,204,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
205,205,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.33333333333333337,0.16666666666666663,0.33333333333333326,0.6745665634070153,019 | 019-001,011 -> 012 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P> -> <P>
206,206,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
207,207,6,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
208,208,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
209,209,5,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002,003 -> 004 -> 020,002 -> 020 -> 020,Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
210,210,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
211,211,4,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-005 | 019-001-005-002,003 -> 004 -> 020,002 -> 020 -> 020,Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
212,212,5,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002,003 -> 004 -> 020,002 -> 020 -> 020,Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
213,213,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
214,214,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
215,215,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-005 | 019-001-005-002 | 019-001-005-002-003 | 019-001-005-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
216,216,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
217,217,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.33333333333333337,0.16666666666666663,0.33333333333333326,0.6745665634070153,019,001 -> 011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000 -> 000,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P> -> <P>
218,218,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-002 | 019-001-002-003 | 019-001-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
219,219,6,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
220,220,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
221,221,3,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-002,003 -> 004 -> 020,002 -> 020 -> 020,Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
222,222,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
223,223,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,005 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_PRE_APPROVER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
224,224,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
225,225,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.1428571428571429,0.2857142857142857,0.6389485821931967,019,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000 -> 000 -> 000,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P> -> <P> -> <P>
226,226,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
227,227,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-005 | 019-001-005-002 | 019-001-005-002-003 | 019-001-005-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
228,228,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.33333333333333337,0.16666666666666663,0.33333333333333326,0.6745665634070153,019,001 -> 011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000 -> 000,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P> -> <P>
229,229,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
230,230,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
231,231,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
232,232,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,005 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_PRE_APPROVER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
233,233,5,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002,003 -> 004 -> 020,002 -> 020 -> 020,Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
234,234,5,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
235,235,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
236,236,5,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
237,237,4,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-011 | 019-001-011-002,003 -> 004 -> 020,002 -> 020 -> 020,Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
238,238,13,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5555555555555555,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.6618189176584932,019 | 019-001 | 019-001-014 | 019-001-014-008 | 019-001-014-008-001 | 019-001-014-008-001-011 | 019-001-014-008-001-011-012 | 019-001-014-008-001-011-012-010 | 019-001-014-008-001-011-012-010-008 | 019-001-014-008-001-011-012-010-008-001 | 019-001-014-008-001-011-012-010-008-001-011 | 019-001-014-008-001-011-012-010-008-001-011-002 | 019-001-014-008-001-011-012-010-008-001-011-002-003,004 -> 020 -> 000,002 -> 020 -> 020,Payment_Handled -> <E> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
239,239,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
240,240,2,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
241,241,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
242,242,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
243,243,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
244,244,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019 | 019-001,011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
245,245,4,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011 | 019-001-011-012,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
246,246,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.33333333333333337,0.16666666666666663,0.33333333333333326,0.6745665634070153,019,001 -> 011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000 -> 000,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P> -> <P>
247,247,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.33333333333333337,0.16666666666666663,0.33333333333333326,0.6745665634070153,019,001 -> 011 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000 -> 000,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P> -> <P>
248,248,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
249,249,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333326,0.7180559570785201,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,020 -> 000 -> 000,002 -> 020 -> 020,<E> -> <P> -> <P>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E>
250,250,4,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011 | 019-001-011-012,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
251,251,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46666666666666656,0.4,0.19999999999999996,0.4,0.7216943824863249,019,001 -> 002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000 -> 000,DECL_SUBMITTED_EMPLOYEE -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P> -> <P>
252,252,3,4,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.625,0.6666666666666666,0.5,0.25,0.5,0.7814536459234779,019 | 019-001 | 019-001-011,002 -> 003 -> 004 -> 020,002 -> 020 -> 020 -> 000,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECL_FINAL_APPROVED_SUPERVISOR -> <E> -> <E> -> <P>
