experiment,model_name,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,gen.recombiner.type,gen.recombiner.recombination_rate
1,CaseBasedGenerator,41,0.9994227886199951,1,1.821265364184043,0.5613553113553114,0.7600709975058952,3.280022067882048e-05,0.4998062551021576,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,10,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,40,0.999417781829834,1,1.8231574915530682,0.5558608058608059,0.7674887904839371,4.143501248066357e-06,0.499803751707077,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 29 > 28 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,11,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,39,0.9994235038757324,1,1.8231829207819268,0.5714285714285715,0.7519442892204007,3.4474029285004193e-06,0.49980661273002625,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 28 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,12,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,38,0.9994230270385742,1,1.8241735619955288,0.5622710622710623,0.7620902026761068,5.922736912491251e-06,0.49980637431144714,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,13,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,37,0.9994075298309326,1,1.8248137659876735,0.5421245421245422,0.7828618042210788,2.8793934426043907e-05,0.49979862570762634,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,14,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,36,0.9994232654571533,1,1.8249441971954665,0.5613553113553114,0.7637800693202204,2.3229991981906378e-06,0.4998064935207367,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,15,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,35,0.9994226694107056,1,1.825293004987516,0.554945054945055,0.7705301138200376,1.1640724910704904e-05,0.4998061954975128,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,16,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,34,0.9994158744812012,1,1.8266750742070232,0.5631868131868132,0.7636612110178544,2.425196959497831e-05,0.4998027980327606,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,17,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,33,0.9994211196899414,1,1.8316513010529907,0.5686813186813187,0.7631394062711044,2.5155463437029416e-05,0.49980542063713074,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 27 > 29 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,18,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,32,0.9994142055511475,1,1.8323484253503632,0.565018315018315,0.7675252148543602,2.9319099540688106e-06,0.49980196356773376,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 28 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,19,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,31,0.9994219541549683,1,1.8334553859802503,0.5851648351648351,0.7484539188688729,3.079407689824578e-05,0.49980583786964417,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 29 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,20,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,30,0.9994217157363892,1,1.8335022337257834,0.5705128205128205,0.7630748061307935,0.00010888842181473228,0.4998057186603546,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,21,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,29,0.9994227886199951,1,1.8339677134396584,0.5769230769230769,0.7572170582911539,2.1323123269946285e-05,0.4998062551021576,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,22,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,28,0.9994227886199951,1,1.835481720987716,0.5695970695970696,0.7659949732023834,8.342308610530545e-05,0.4998062551021576,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,23,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,27,0.9994215965270996,1,1.8366076249067722,0.5512820512820513,0.785493084174059,2.6830394952018036e-05,0.49980565905570984,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 28 > 29 > 27 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,24,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,26,0.9994227886199951,1,1.8408107344443267,0.5769230769230769,0.7640648149926815,1.6587426410909368e-05,0.4998062551021576,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,25,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,25,0.9994233846664429,1,1.8414383972822563,0.5668498168498168,0.7747784247715401,3.6025355178356313e-06,0.49980655312538147,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 26 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,26,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,24,0.9994232654571533,1,1.842327300399527,0.5677655677655677,0.7747386653524762,1.6573760746374677e-05,0.4998064935207367,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 28 > 26 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,27,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,23,0.999424934387207,1,1.8427590374118634,0.5778388278388278,0.7650968492292193,1.6032358052662563e-05,0.49980732798576355,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 26 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,28,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,22,0.9994231462478638,1,1.842981592284039,0.5586080586080586,0.7845478229097721,1.9276850116289985e-05,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,29,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,21,0.9994235038757324,1,1.8430040240900787,0.5723443223443223,0.7708447561965397,8.3328191904484e-06,0.49980661273002625,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,30,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,20,0.9994165897369385,1,1.8433165340296613,0.5659340659340659,0.7775743543658972,4.958069068942207e-06,0.4998031556606293,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 27 > 29 > 28 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,31,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,19,0.9994223117828369,1,1.8467999796121577,0.5631868131868132,0.7837568721174157,5.027762435036883e-05,0.4998060166835785,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,32,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,18,0.9994231462478638,1,1.8487375893294273,0.586996336996337,0.761928039949685,6.778467313222347e-06,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 28 > 26 > 27 > 29 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,33,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,17,0.9994221925735474,1,1.8516058972232818,0.5787545787545787,0.7730270361369065,1.832525286302671e-05,0.4998059570789337,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,34,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,16,0.9994193315505981,1,1.8517445114842934,0.5723443223443223,0.7795929070099679,2.7555625441298895e-06,0.4998045265674591,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,35,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,15,0.9994231462478638,1,1.8542497701937353,0.5714285714285715,0.7829847633330365,3.000151603549455e-05,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 27 > 29 > 28 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,36,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,14,0.9994024038314819,1,1.8546319203952313,0.5888278388278388,0.766005866758743,2.1521007484909258e-06,0.499796062707901,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,37,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,13,0.9994233846664429,1,1.8558270843687528,0.586996336996337,0.7690241942354651,1.156924632075379e-11,0.49980655312538147,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,38,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,12,0.9994221925735474,1,1.8563654248407133,0.5741758241758241,0.7823589540885908,2.4689497364460784e-05,0.4998059570789337,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 29 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,39,,,,,,,,,,,,,,,,
1,CaseBasedGenerator,11,0.9994231462478638,1,1.8570507703841386,0.5824175824175823,0.7747646132614429,6.21407890212671e-05,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 26 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,40,,,,,,,,,,,,,,,,
