experiment,model_name,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,CaseBasedGenerator,26,0.9994227886199951,1,1.8128721623860207,0.5558608058608059,0.7571885139966463,1.6587426410909368e-05,0.4998062551021576,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,25
1,CaseBasedGenerator,25,0.9994207620620728,1,1.8141562107843192,0.5247252747252747,0.7895727917698606,5.2902465987485784e-05,0.4998052418231964,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 29 > 27 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,26
1,CaseBasedGenerator,24,0.9994233846664429,1,1.814250931787251,0.5439560439560439,0.7704687436299853,1.9591075840507806e-05,0.49980655312538147,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,27
1,CaseBasedGenerator,23,0.9994075298309326,1,1.8146208843043528,0.5457875457875458,0.7690059188747544,2.8793934426043907e-05,0.49979862570762634,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,28
1,CaseBasedGenerator,22,0.9994200468063354,1,1.8150803770338448,0.5347985347985348,0.7804609971450169,1.5960894965406044e-05,0.49980488419532776,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,29
1,CaseBasedGenerator,21,0.9994232654571533,1,1.816972066595105,0.5347985347985348,0.782230671311466,0.00013636696436749424,0.4998064935207367,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 28 > 27 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,30
1,CaseBasedGenerator,20,0.9994231462478638,1,1.8185369649391727,0.5311355311355311,0.7875555973779378,3.940250961180054e-05,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 29 > 27 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,31
1,CaseBasedGenerator,19,0.9994232654571533,1,1.8192228490843945,0.5375457875457875,0.7817823431461318,8.822487173849298e-05,0.4998064935207367,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 27 > 29 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,32
1,CaseBasedGenerator,18,0.9994251728057861,1,1.819862978368616,0.5311355311355311,0.7888421444103195,7.785562771233006e-05,0.4998074471950531,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,33
1,CaseBasedGenerator,17,0.9994231462478638,1,1.821253166460652,0.565018315018315,0.7564261262881992,2.2912380459046134e-06,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,34
1,CaseBasedGenerator,16,0.9994235038757324,1,1.8218037979253852,0.5595238095238095,0.7624598340922346,1.354157931468305e-05,0.49980661273002625,0,1,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,35
1,CaseBasedGenerator,15,0.9994218349456787,1,1.8227179696720284,0.5659340659340659,0.7569742588420887,3.866630874440907e-06,0.4998057782649994,0,1,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 27 > 28 > 26 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,36
1,CaseBasedGenerator,14,0.999424934387207,1,1.823092669054358,0.5439560439560439,0.779278161240535,5.1135872015616926e-05,0.49980732798576355,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,37
1,CaseBasedGenerator,13,0.9993884563446045,1,1.8249453837641458,0.5531135531135531,0.7720366694519609,6.072234169579407e-06,0.4997890889644623,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,38
1,CaseBasedGenerator,12,0.9994233846664429,1,1.8255285095096712,0.5531135531135531,0.7725995889856738,8.814285062766409e-06,0.49980655312538147,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,39
1,CaseBasedGenerator,11,0.9994226694107056,1,1.825896870567476,0.5448717948717949,0.7812012123822323,1.7667815936070094e-05,0.4998061954975128,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 28 > 27 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,40
1,CaseBasedGenerator,10,0.9994235038757324,1,1.827025986648085,0.5439560439560439,0.7832598825590864,3.4474029285004193e-06,0.49980661273002625,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 28 > 27 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,41
1,CaseBasedGenerator,9,0.9994219541549683,1,1.8280779212467568,0.554945054945055,0.7733060644861642,2.0963945893504127e-05,0.49980583786964417,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,42
1,CaseBasedGenerator,8,0.9994227886199951,1,1.8288604078409225,0.5448717948717949,0.7841217630811173,6.05947858528466e-05,0.4998062551021576,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 28 > 29 > 26 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,43
1,CaseBasedGenerator,7,0.9994235038757324,1,1.8294660530085605,0.5604395604395604,0.7692115470197833,8.3328191904484e-06,0.49980661273002625,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,44
1,CaseBasedGenerator,6,0.9994246959686279,1,1.8304995736119305,0.5705128205128205,0.7601738861225703,5.658200065823206e-06,0.499807208776474,0,1,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,45
1,CaseBasedGenerator,5,0.9994232654571533,1,1.8391143957381721,0.5503663003663003,0.7889326314456511,8.970405483999713e-06,0.4998064935207367,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 28 > 26 > 27 > 29 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,46
1,CaseBasedGenerator,4,0.9994242191314697,1,1.8440909604104547,0.565018315018315,0.7792567894663747,8.885567870262284e-06,0.4998069703578949,0,1,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,47
1,CaseBasedGenerator,3,0.9994224309921265,1,1.8511088590339122,0.5521978021978022,0.7990837995220533,2.1181025833414278e-05,0.49980607628822327,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,48
1,CaseBasedGenerator,2,0.9994227886199951,1,1.856001605083752,0.5576923076923077,0.7984931568137764,9.885475510157628e-06,0.4998062551021576,0,1,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 27 > 29 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,49
1,CaseBasedGenerator,1,0.0001906542165670544,0,294473.3117751358,0.5439560439560439,0.7643625252576692,294472.0032663682,0.00019019842147827148,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 19 > 18 > 32,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 19 > 18 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,2,50
1,CaseBasedGenerator,50,0.999423623085022,1,1.8083194036099621,0.5595238095238095,0.7489740040273891,1.4917724092474934e-05,0.499806672334671,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 29 > 28 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,1
1,CaseBasedGenerator,49,0.9994219541549683,1,1.8107204906401841,0.5613553113553114,0.7495383774693352,2.0963945893504127e-05,0.49980583786964417,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 28 > 29 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,2
1,CaseBasedGenerator,48,0.9994235038757324,1,1.8113166031039316,0.5631868131868132,0.7482022144310287,0.00012096275606354382,0.49980661273002625,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 29 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,3
1,CaseBasedGenerator,47,0.9994231462478638,1,1.8122620396293148,0.5567765567765568,0.7556396464270543,3.940250961180054e-05,0.4998064339160919,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 28 > 29 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,4
1,CaseBasedGenerator,46,0.9994150400161743,1,1.8124228954796846,0.5668498168498168,0.7457604997856511,1.0198043969520653e-05,0.4998023808002472,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,5
1,CaseBasedGenerator,45,0.9994232654571533,1,1.8128415156368385,0.5558608058608059,0.7571600188431871,1.419741210882648e-05,0.4998064935207367,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 28 > 29 > 27 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,6
1,CaseBasedGenerator,44,0.9994233846664429,1,1.8149517006531108,0.565018315018315,0.7501149497803266,1.188272908791182e-05,0.49980655312538147,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,7
