experiment,model_name,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvolutionaryStrategy,7,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,8,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,8,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,9,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,9,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,10,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,10,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,11,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,11,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,12,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,13,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,13,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,24,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,14,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,14,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,15,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,15,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,16,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,16,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,17,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,17,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,18,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,18,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,19,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,19,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,20,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,20,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,21,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,21,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,22,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,22,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,23,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,23,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.00699683821132167,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,24,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,1,0.9989499449729919,1,1.8220689462134825,0.6529304029304029,0.6625718717931017,0.006996838211321669,0.499569833278656,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 10 > 11 > 12 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:09:26.095033,566.0950329303741,EGW_ES_EGW_DDSI_RWS_TPC_DM_FIR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_FittestIndividualRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,3,25,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvolutionaryStrategy,50,0.999396800994873,1,1.8058505122740751,0.5906593406593407,0.7153979103251378,0.0,0.49979326128959656,0,1,28 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 03 > 02 > 04 > 05 > 06 > 07 > 05 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 17 > 26 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,1,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
1,EvolutionaryStrategy,48,0.9994019269943237,1,1.8059073079294785,0.5906593406593407,0.7154262619739107,2.588100690531453e-05,0.4997958242893219,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 10 > 11 > 12 > 10 > 11 > 12 > 06 > 26 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,2,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
1,EvolutionaryStrategy,49,0.9992986917495728,1,1.8061488114097557,0.5915750915750916,0.7148295053048545,7.862863185493537e-09,0.4997442066669464,0,1,02 > 03 > 04 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 09 > 10 > 11 > 06 > 12 > 06 > 14 > 17 > 13 > 29 > 17,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,3,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
1,EvolutionaryStrategy,47,0.974228024482727,1,1.8062428355400204,0.5961538461538461,0.7228801163526507,0.0,0.48720887303352356,0,1,33 > 00 > 01 > 02 > 21 > 22 > 03 > 04 > 07 > 05 > 09 > 08 > 11 > 14 > 14 > 13 > 14 > 25 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,4,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
1,EvolutionaryStrategy,46,0.999396800994873,1,1.8080463961496345,0.5924908424908426,0.7157622923691953,0.0,0.49979326128959656,0,1,28 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 13 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 17 > 26 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,5,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
1,EvolutionaryStrategy,45,0.999396800994873,1,1.8080463961496345,0.5924908424908426,0.7157622923691953,0.0,0.49979326128959656,0,1,28 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 13 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 17 > 26 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,6,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
1,EvolutionaryStrategy,44,0.999396800994873,1,1.8083911566720414,0.5906593406593407,0.7179385547231042,0.0,0.49979326128959656,0,1,12 > 00 > 00 > 01 > 33 > 03 > 02 > 04 > 05 > 06 > 07 > 05 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 17 > 26 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:10:04.190175,604.1901752948761,EGW_ES_EGW_DDSI_RWS_TPC_DM_BBR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DataDistributionSampleInitiator_RouletteWheelSelector_TwoPointCrosser_DefaultMutator_BestBreedRecombiner_ImprovementMeasure,6,EvoGeneratorWrapper,34,27,21,1,EvolutionaryStrategy,486,34,27,1111,ImprovementMeasure,1,1,7,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,RouletteWheelSelector,TwoPointCrosser,,DefaultMutator,0.01,0.3,0.3,0.3,0.09000000000000008,BestBreedRecombiner,
