experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,45,0.0013672332279384136,2.366250545687981,0.6071428571428572,0.7608510051955146,0.0,0.9982566833496094,12,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 00 > 00 > 08 > 33 > 00 > 09 > 00 > 11 > 12 > 00 > 13 > 00 > 13 > 34 > 00 > 26 > 28 > 00 > 00 > 14,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,6
1,EvolutionaryStrategy,44,0.0013503720983862877,2.366257309759246,0.6098901098901099,0.7580992512416639,0.0,0.9982679486274719,12,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 07 > 00 > 08 > 33 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 33 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,7
1,EvolutionaryStrategy,43,0.0014382024528458714,2.366366118471359,0.6053113553113554,0.762845465502991,0.0,0.9982092976570129,14,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 33 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,8
1,EvolutionaryStrategy,42,0.0021379131358116865,2.366387587206911,0.608974358974359,0.7596703369209064,0.0,0.9977428913116455,15,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 00 > 00 > 13 > 00 > 00 > 14 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,9
1,EvolutionaryStrategy,41,0.0021329920273274183,2.3663908654623738,0.608974358974359,0.7596703369209064,0.0,0.9977461695671082,15,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 09 > 00 > 00 > 00 > 11 > 12 > 00 > 00 > 13 > 00 > 00 > 14 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,10
1,EvolutionaryStrategy,40,0.0016210890607908368,2.36641778195552,0.6126373626373627,0.7556930131597099,0.0,0.9980874061584473,14,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 17 > 00 > 26 > 00 > 28 > 00 > 00 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,11
1,EvolutionaryStrategy,39,0.005151078104972839,2.366555239828746,0.6144688644688645,0.7563523393911009,0.0,0.9957340359687805,13,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 07 > 00 > 00 > 00 > 00 > 09 > 00 > 11 > 12 > 13 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,12
1,EvolutionaryStrategy,38,0.0019567543640732765,2.3665867598863866,0.6098901098901099,0.7588330592789607,0.0,0.9978635907173157,14,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 28 > 00 > 00 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,13
1,EvolutionaryStrategy,37,0.00261943181976676,2.3666386228797243,0.6108058608058607,0.7584108417743335,0.0,0.99742192029953,13,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20 > 14,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,14
1,EvolutionaryStrategy,36,0.001677285647019744,2.366773143610599,0.6098901098901099,0.7588330592789607,0.0,0.9980499744415283,14,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,15
1,EvolutionaryStrategy,35,0.0030163570772856474,2.3669012629390656,0.6108058608058607,0.7589381264564777,0.0,0.9971572756767273,14,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 00 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,16
1,EvolutionaryStrategy,34,0.005220779217779636,2.3669329630828773,0.6144688644688645,0.7567764350588675,0.0,0.9956876635551453,13,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 13 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,17
1,EvolutionaryStrategy,33,0.0030275313183665276,2.3670606413140325,0.6098901098901099,0.7600207659324367,0.0,0.9971497654914856,13,0,1,0,33 > 00 > 01 > 03 > 00 > 05 > 00 > 00 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 13 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,18
1,EvolutionaryStrategy,32,0.0023249126970767975,2.3670733811680065,0.6071428571428572,0.7623123256303738,0.0,0.9976181983947754,15,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,19
1,EvolutionaryStrategy,31,0.001643691910430789,2.3672890287635133,0.6108058608058607,0.7584108417743335,0.0,0.9980723261833191,14,0,1,0,33 > 00 > 01 > 03 > 00 > 04 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,20
1,EvolutionaryStrategy,30,0.0016438578022643924,2.3672890287635133,0.6108058608058607,0.7584108417743335,0.0,0.9980723261833191,14,0,1,0,33 > 01 > 00 > 03 > 00 > 04 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,21
1,EvolutionaryStrategy,29,0.0016436699079349637,2.367289088368158,0.6108058608058607,0.7584108417743335,0.0,0.9980723857879639,14,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,22
1,EvolutionaryStrategy,28,0.0016436699079349637,2.367289088368158,0.6108058608058607,0.7584108417743335,0.0,0.9980723857879639,14,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 07 > 00 > 08 > 00 > 00 > 09 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,23
1,EvolutionaryStrategy,27,0.0019760015420615673,2.367306018096565,0.6071428571428572,0.7623123256303738,0.0,0.9978508353233337,14,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 26 > 29 > 00 > 00 > 00 > 00 > 33 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,24
1,EvolutionaryStrategy,26,0.006665978580713272,2.3673577316946695,0.6144688644688645,0.7581647723580989,0.0,0.9947240948677063,13,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 00 > 13 > 00 > 13 > 34 > 00 > 26 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,25
1,EvolutionaryStrategy,25,0.005220085848122835,2.3674336368817466,0.6144688644688645,0.7572766320205786,0.0,0.9956881403923035,13,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 13 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,26
1,EvolutionaryStrategy,24,0.005220085848122835,2.3674336368817466,0.6144688644688645,0.7572766320205786,0.0,0.9956881403923035,13,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 13 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,27
1,EvolutionaryStrategy,23,0.005220085848122835,2.3674336368817466,0.6144688644688645,0.7572766320205786,0.0,0.9956881403923035,13,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 13 > 00 > 13 > 00 > 34 > 26 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,28
1,EvolutionaryStrategy,22,0.0015173590509220958,2.367435778458547,0.6062271062271063,0.7630521246850541,0.0,0.9981565475463867,15,0,1,0,33 > 00 > 01 > 04 > 00 > 05 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 00 > 00 > 13 > 00 > 00 > 14 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,29
1,EvolutionaryStrategy,21,0.0015070517547428608,2.36768959102754,0.608974358974359,0.7605517703680004,0.0,0.9981634616851807,15,0,1,0,33 > 00 > 01 > 03 > 04 > 00 > 00 > 00 > 00 > 07 > 00 > 09 > 00 > 00 > 11 > 12 > 00 > 00 > 13 > 00 > 00 > 14 > 00 > 28 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,0:00:00.047021,0.047020912170410156,EGW_ES_EGW_RI_ES_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_RandomInitiator_ElitismSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,4,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,500,100,500,RandomInitiator,ElitismSelector,OnePointCrosser,,DataDistributionMutator,0.2,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,3,30
