run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_offspring,row.n_mutated,row.n_survivors,row.n_candidates,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE
1,0:04:12.572138,252.5721378326416,3,0.3102222222222222,0.31022222222222223,0.4909377289377289,0.6406579210568928,0.013817423194336367,0.961515241265297,2.106928314454255,0.3507326007326007,0.5405908167022065,0.0,0.16510875523090363,1.1677877543092632,0.6062271062271063,0.7219800021290941,0.32101728956199815,0.9988426566123962,2.5924397506161747,0.48992673992673996,0.6418329536525184,0.0,0.9988350868225098,2.1238182009969853,1,1,1,500,1000,1000,500,1500,0.002435185185185185,0.002416666666666667,0.0008703703703703704,0.0038796296296296296,0.9903981481481482
1,0:04:12.572138,252.5721378326416,3,0.3185925925925926,0.3185925925925926,0.47765750915750915,0.6342892808808294,0.006516129883676646,0.9704486181139946,2.08891153803601,0.3360805860805861,0.5446023355407964,0.0,0.16510875523090363,1.1677877543092632,0.608974358974359,0.7163367933959934,0.2344102488072984,0.9988429546356201,2.479492947527349,0.47939560439560436,0.635676928298682,0.0,0.9988349974155426,2.1089719209241844,2,1,2,500,1000,1000,500,1500,0.0024444444444444444,0.002435185185185185,0.0012777777777777779,0.0035092592592592593,0.9903333333333333
1,0:04:12.572138,252.5721378326416,3,0.3216296296296296,0.32162962962962965,0.46549816849816855,0.6271737054145047,0.0033235154220683134,0.9785191117227078,2.074514501057449,0.2994505494505495,0.5167610889709685,0.0,0.22376839816570282,1.2920638209799986,0.6016483516483517,0.7163367933959934,0.2344102488072984,0.9988430142402649,2.479492947527349,0.4684065934065934,0.6270754391697665,0.0,0.9988341331481934,2.0865901419795345,3,1,3,500,1000,1000,500,1500,0.002361111111111111,0.002472222222222222,0.0011111111111111111,0.0038148148148148147,0.9902407407407408
1,0:04:12.572138,252.5721378326416,3,0.32814814814814813,0.32814814814814813,0.4594963369963371,0.6169132157516761,0.0017944326606204382,0.9779306474626064,2.05613463287124,0.283882783882784,0.49294741228101147,0.0,0.22376839816570282,1.2596849239634655,0.586996336996337,0.7162871401752269,0.2344102488072984,0.9988429546356201,2.479492947527349,0.4601648351648352,0.618028109125959,0.0,0.9988341331481934,2.070166682360605,4,1,4,500,1000,1000,500,1500,0.0026666666666666666,0.002064814814814815,0.0011111111111111111,0.0030185185185185185,0.9911388888888889
1,0:04:12.572138,252.5721378326416,3,0.3348888888888889,0.3348888888888889,0.4567472527472528,0.6275826653433019,0.0002544902747747698,0.9849807051718235,2.069565113537153,0.283882783882784,0.49294741228101147,0.0,0.1226416826248169,1.186661869089471,0.5833333333333333,0.7095620827237659,0.026798201836925457,0.9988426566123962,2.291644970214356,0.45970695970695974,0.6287261387064271,0.0,0.9988346099853516,2.084832372836061,5,1,5,500,1000,1000,500,1500,0.002490740740740741,0.0025,0.0011851851851851852,0.0033796296296296296,0.9904444444444445
1,0:04:12.572138,252.5721378326416,3,0.3434074074074074,0.3434074074074074,0.45258974358974363,0.6297770859645831,0.0005236445945317753,0.9845361860990525,2.067426660247911,0.2847985347985348,0.5076733148766994,0.0,0.10412868112325668,1.2237737627401772,0.5631868131868132,0.7044314161784946,0.08181199282392121,0.9988426566123962,2.296505831242354,0.46153846153846156,0.6323903067506265,0.0,0.9988349080085754,2.0855838916202285,6,1,6,500,1000,1000,500,1500,0.0024814814814814816,0.0028055555555555555,0.0010648148148148149,0.0035833333333333333,0.9900648148148148
1,0:04:12.572138,252.5721378326416,3,0.34888888888888886,0.3488888888888889,0.4486556776556777,0.6140034548749832,0.0005727437503407981,0.9867840363234281,2.0500159126044295,0.2765567765567766,0.48983025986506945,0.0,0.10412868112325668,1.2237737627401772,0.5540293040293041,0.7015297192477499,0.08181199282392121,0.9988426566123962,2.296505831242354,0.4514652014652014,0.6151848012004685,0.0,0.9988349080085754,2.0615556746009416,7,1,7,500,1000,1000,500,1500,0.0030833333333333333,0.0024074074074074076,0.0011203703703703703,0.003953703703703704,0.9894351851851851
1,0:04:12.572138,252.5721378326416,3,0.35437037037037034,0.3543703703703704,0.4412985347985348,0.6060580765948255,0.0001487214652196293,0.9882358842492104,2.0357412171077907,0.2847985347985348,0.4931396225693546,0.0,0.2959635257720947,1.29936298305241,0.554945054945055,0.7015297192477499,0.025261576800792024,0.9988431930541992,2.2543925007741548,0.44597069597069594,0.6088359066647769,0.0,0.998833954334259,2.055165186284974,8,1,8,500,1000,1000,500,1500,0.002351851851851852,0.0028333333333333335,0.0013148148148148149,0.003962962962962963,0.989537037037037
1,0:04:12.572138,252.5721378326416,3,0.3662962962962963,0.3662962962962963,0.43994871794871804,0.6064584382005124,0.0,0.9884512866735459,2.0348584428227756,0.3012820512820513,0.5027734203401922,0.0,0.11321914196014404,1.1707370517861069,0.5567765567765568,0.6943101820007922,0.0,0.998842716217041,2.2453184030803053,0.44459706959706957,0.6093424881765328,0.0,0.9988338351249695,2.0501677098972824,9,1,9,500,1000,1000,500,1500,0.0025925925925925925,0.0027314814814814814,0.001138888888888889,0.00362962962962963,0.9899074074074075
1,0:04:12.572138,252.5721378326416,3,0.37103703703703705,0.37103703703703705,0.4398571428571429,0.6138039595849607,0.0,0.9928873157501221,2.0465484181922258,0.3223443223443223,0.5236606337277769,0.0,0.33330050110816956,1.1966747722619586,0.5567765567765568,0.688891348353037,0.0,0.998842716217041,2.2370751798928197,0.4432234432234432,0.6169674192960357,0.0,0.9988329410552979,2.0602625360803004,10,1,10,500,1000,1000,500,1500,0.002203703703703704,0.0020925925925925925,0.001287037037037037,0.003425925925925926,0.9909907407407408
1,0:04:12.572138,252.5721378326416,3,0.37466666666666665,0.37466666666666665,0.43775641025641027,0.614787250502538,0.0,0.9949614424705505,2.047505103229499,0.29029304029304026,0.5121151891572192,0.0,0.33300021290779114,1.1354084423580506,0.5567765567765568,0.688891348353037,0.0,0.998842716217041,2.2370751798928197,0.44047619047619047,0.6182211795425117,0.0,0.9988340437412262,2.0574295094626347,11,1,11,500,1000,1000,500,1500,0.002361111111111111,0.002074074074074074,0.001462962962962963,0.003361111111111111,0.9907407407407407
1,0:04:12.572138,252.5721378326416,3,0.3833333333333333,0.38333333333333336,0.4360897435897437,0.6160448474190091,0.0,0.9973755127191544,2.049510103727907,0.2948717948717948,0.5118374744245411,0.0,0.6978469491004944,1.805549064885783,0.5595238095238095,0.6875928913026133,0.0,0.998842716217041,2.2459387342317267,0.44047619047619047,0.6188668819309386,0.0,0.9988335371017456,2.0577970770766876,12,1,12,500,1000,1000,500,1500,0.0021759259259259258,0.0022685185185185187,0.0014537037037037038,0.0036944444444444446,0.9904074074074074
1,0:04:12.572138,252.5721378326416,3,0.3907407407407408,0.3907407407407407,0.43361721611721615,0.6138406244561071,0.0,0.9963713898062706,2.043829230379594,0.28021978021978033,0.5118374744245411,0.0,0.28381600975990295,1.3877504714571824,0.5595238095238095,0.6875928913026133,0.0,0.998842716217041,2.2459387342317267,0.4340659340659341,0.6157276660055889,0.0,0.9988241195678711,2.044999921417295,13,1,13,500,1000,1000,500,1500,0.002398148148148148,0.002203703703703704,0.0014074074074074073,0.003675925925925926,0.9903148148148149
1,0:04:12.572138,252.5721378326416,3,0.39014814814814813,0.39014814814814813,0.4301025641025642,0.6190085830416676,0.0,0.9935762103796005,2.0426873575238322,0.2985347985347986,0.5289497403678579,0.0,0.22207295894622803,1.2126778893658856,0.532967032967033,0.6822410008507431,0.0,0.9988426566123962,2.214024225967892,0.43223443223443225,0.6232956900687949,0.0,0.9988154768943787,2.05262560617746,14,1,14,500,1000,1000,500,1500,0.0021296296296296298,0.002185185185185185,0.0015462962962962963,0.0033703703703703704,0.9907685185185185
1,0:04:12.572138,252.5721378326416,3,0.393037037037037,0.393037037037037,0.4280549450549452,0.6131324534412533,0.0,0.9968031482696533,2.0379905467658515,0.29761904761904767,0.5177381253769491,0.0,0.3211888074874878,1.4251578187014777,0.5274725274725275,0.6868881495598409,0.0,0.9988424777984619,2.2131967175291947,0.43223443223443225,0.6154292687767603,0.0,0.9988134205341339,2.0436367286808723,15,1,15,500,1000,1000,500,1500,0.0021018518518518517,0.0023333333333333335,0.0015648148148148149,0.003472222222222222,0.9905277777777778
1,0:04:12.572138,252.5721378326416,3,0.39570370370370367,0.3957037037037037,0.42767216117216117,0.6109812919704558,0.0,0.9923199457526207,2.0309733988952376,0.29578754578754574,0.5103500390951128,0.0,0.3291308879852295,1.296231058826368,0.5412087912087912,0.6922635807364844,0.0,0.9988424777984619,2.232232356915368,0.43223443223443225,0.6144203104496428,0.0,0.9987970292568207,2.0451976563800667,16,1,16,500,1000,1000,500,1500,0.0020833333333333333,0.0022962962962962963,0.0017777777777777779,0.0030462962962962965,0.9907962962962963
1,0:04:12.572138,252.5721378326416,3,0.4057037037037037,0.4057037037037037,0.42657875457875455,0.6048449498179802,0.0,0.9891624261140823,2.0205861305108175,0.2847985347985348,0.5028169209527253,0.0,0.014113068580627441,1.050707269525451,0.5412087912087912,0.6922635807364844,0.0,0.9988424777984619,2.232232356915368,0.4294871794871795,0.605016388106115,0.0,0.9987883865833282,2.0282413382645963,17,1,17,500,1000,1000,500,1500,0.002425925925925926,0.0022685185185185187,0.0013611111111111111,0.003277777777777778,0.9906666666666667
1,0:04:12.572138,252.5721378326416,3,0.41088888888888886,0.4108888888888889,0.42619780219780223,0.5986462580632976,0.0,0.9916851113140583,2.0165291715751583,0.2728937728937729,0.4997418283372429,0.0,0.2203102856874466,1.204957693735335,0.5412087912087912,0.6922635807364844,0.0,0.9988424777984619,2.232232356915368,0.4276556776556777,0.6014850130278885,0.0,0.9987905025482178,2.0241756886130067,18,1,18,500,1000,1000,500,1500,0.002,0.0023425925925925927,0.001537037037037037,0.0035185185185185185,0.9906018518518519
1,0:04:12.572138,252.5721378326416,3,0.42881481481481476,0.4288148148148148,0.4299688644688645,0.6135087800677848,0.0,0.9878528878390789,2.031330532375728,0.2728937728937729,0.5079009294939116,0.0,0.19844691455364227,1.1331342397301813,0.5412087912087912,0.6976823139779504,0.0,0.9988424777984619,2.2376510901568345,0.43223443223443225,0.6164454686697018,0.0,0.9987905025482178,2.045038577662606,19,1,19,500,1000,1000,500,1500,0.002064814814814815,0.001962962962962963,0.0016296296296296295,0.0037407407407407407,0.9906018518518519
1,0:04:12.572138,252.5721378326416,3,0.4345925925925926,0.4345925925925926,0.4300512820512821,0.617917351148876,0.0,0.9900739585757256,2.0380425917758833,0.2774725274725275,0.5132547724477515,0.0,0.3127700090408325,1.3493478457049122,0.5302197802197802,0.6863596302976518,0.0,0.9988424777984619,2.2125306307468637,0.43040293040293043,0.6205966061269831,0.0,0.9987961947917938,2.0462156033546943,20,1,20,500,1000,1000,500,1500,0.0017685185185185184,0.0020555555555555557,0.0013425925925925925,0.003462962962962963,0.9913703703703703
1,0:04:12.572138,252.5721378326416,3,0.4417037037037037,0.4417037037037037,0.43130952380952386,0.6196130344419609,0.0,0.9922469881772995,2.0431695464287842,0.28113553113553114,0.5109391048115292,0.0,0.33331286907196045,1.459337762728027,0.5338827838827838,0.6918767407975221,0.0,0.9988424777984619,2.2244434069122563,0.43315018315018317,0.6211296392812489,0.0,0.9988101124763489,2.049426647630346,21,1,21,500,1000,1000,500,1500,0.002361111111111111,0.001601851851851852,0.0013425925925925925,0.003546296296296296,0.9911481481481481
1,0:04:12.572138,252.5721378326416,3,0.44555555555555554,0.44555555555555554,0.42966300366300375,0.6259585561164106,0.0,0.9922721022963524,2.047893662075767,0.2701465201465201,0.5247503282625183,0.0,0.3305974304676056,1.4613836640720432,0.5384615384615384,0.6996961566441338,0.0,0.9988424181938171,2.2350056256315094,0.4340659340659341,0.6287844619731807,0.0,0.9988101124763489,2.058967023500313,22,1,22,500,1000,1000,500,1500,0.002212962962962963,0.0017592592592592592,0.0015092592592592592,0.002777777777777778,0.9917407407407407
1,0:04:12.572138,252.5721378326416,3,0.442,0.442,0.42782600732600734,0.6270985849406604,0.0,0.9953892130851746,2.050313805351842,0.30402930402930406,0.5401010709105933,0.0,0.7633582949638367,1.727965672121288,0.5476190476190477,0.7070943659061109,0.0,0.9988424181938171,2.2535458181386536,0.4317765567765568,0.630204367832026,0.0,0.9988105893135071,2.059557273897656,23,1,23,500,1000,1000,500,1500,0.0024814814814814816,0.001888888888888889,0.0017592592592592592,0.003546296296296296,0.9903240740740741
1,0:04:12.572138,252.5721378326416,3,0.44785185185185183,0.44785185185185183,0.4253003663003664,0.631811660326878,0.0,0.9883608117103576,2.0454728383376017,0.30402930402930406,0.5475451238650506,0.0,0.27113935351371765,1.3680365961156964,0.5375457875457875,0.7124248964225994,0.0,0.9988424181938171,2.244082772971786,0.4285714285714286,0.6355579178222687,0.0,0.9988106489181519,2.0578574415466635,24,1,24,500,1000,1000,500,1500,0.001925925925925926,0.002148148148148148,0.001601851851851852,0.004055555555555555,0.9902685185185185
1,0:04:12.572138,252.5721378326416,3,0.4502962962962963,0.4502962962962963,0.43026556776556785,0.6371225982153951,0.0,0.9870175919532775,2.0544057579342407,0.3076923076923077,0.5475451238650506,0.0,0.06471431255340576,1.171714478024601,0.5659340659340659,0.7206107971878111,0.0,0.9988422393798828,2.279884103672872,0.434981684981685,0.6394047553671228,0.0,0.9988120496273041,2.071660011435605,25,1,25,500,1000,1000,500,1500,0.0021018518518518517,0.0020833333333333333,0.0017314814814814814,0.0035277777777777777,0.9905555555555555
1,0:04:12.572138,252.5721378326416,3,0.4505185185185185,0.45051851851851854,0.42737179487179494,0.6363796174192549,0.0,0.9864870292246342,2.050238441515684,0.31043956043956045,0.5597578828640692,0.0,0.12097513675689697,1.2237023464761991,0.5659340659340659,0.7206107971878111,0.0,0.9988422393798828,2.2853448428086143,0.43131868131868134,0.6393874948924136,0.0,0.9988127052783966,2.067201556321211,26,1,26,500,1000,1000,500,1500,0.001888888888888889,0.002277777777777778,0.0019444444444444444,0.003111111111111111,0.9907777777777778
1,0:04:12.572138,252.5721378326416,3,0.4513333333333333,0.4513333333333333,0.4239981684981685,0.6343591768683772,0.0,0.9838188077807426,2.042176153147288,0.27564102564102577,0.545565137115173,0.0,0.22746789455413818,1.313839153696044,0.5659340659340659,0.7206107971878111,0.0,0.9988422989845276,2.279884103672872,0.4276556776556777,0.6368010213845805,0.0,0.9988132119178772,2.0600541092090214,27,1,27,500,1000,1000,500,1500,0.001851851851851852,0.0019537037037037036,0.0017314814814814814,0.0040185185185185185,0.9904444444444445
1,0:04:12.572138,252.5721378326416,3,0.45481481481481484,0.45481481481481484,0.42180952380952386,0.6325701571121042,0.0,0.9833719876110554,2.0377516685326835,0.3067765567765568,0.5539008238923261,0.0,0.11564433574676514,1.216018301637162,0.5228937728937728,0.6949923944116172,0.0,0.9988424181938171,2.212156710340617,0.4276556776556777,0.6357891741522025,0.0,0.9988133013248444,2.0602027069416726,28,1,28,500,1000,1000,500,1500,0.0018425925925925925,0.0016944444444444444,0.0018333333333333333,0.003203703703703704,0.9914259259259259
1,0:04:12.572138,252.5721378326416,3,0.4574814814814815,0.4574814814814815,0.4197179487179487,0.6320181860108027,0.0,0.9803333340287208,2.0320694687574723,0.3012820512820513,0.5539456932245143,0.0,0.12750685214996338,1.2011162981849477,0.5228937728937728,0.6963173301324513,0.0,0.9988424181938171,2.213429288297323,0.42399267399267404,0.6342448829605849,0.0,0.9988105893135071,2.0537119698623187,29,1,29,500,1000,1000,500,1500,0.0019722222222222224,0.0020185185185185184,0.0014722222222222222,0.0035092592592592593,0.9910277777777777
1,0:04:12.572138,252.5721378326416,3,0.466,0.466,0.42091941391941395,0.632899538851449,0.0,0.9876853890419006,2.041504341812764,0.3076923076923077,0.5550509498648142,0.0,0.32296332716941833,1.349301697994989,0.5192307692307692,0.6963173301324513,0.0,0.9988425374031067,2.213429288297323,0.42490842490842495,0.6345200312978604,0.0,0.9988119006156921,2.0564234519093807,30,1,30,500,1000,1000,500,1500,0.0020925925925925925,0.0020277777777777777,0.0016574074074074074,0.003064814814814815,0.9911574074074074
1,0:04:12.572138,252.5721378326416,3,0.4668148148148148,0.4668148148148148,0.41998717948717956,0.6435533870756419,0.0,0.985598426938057,2.049138993500878,0.3076923076923077,0.5550509498648142,0.0,0.3290282189846039,1.3731489066865143,0.521062271062271,0.707570260556208,0.0,0.9988430142402649,2.22746600911558,0.42582417582417587,0.6456354982146733,0.0,0.9988119006156921,2.0701753232955955,31,1,31,500,1000,1000,500,1500,0.0021203703703703706,0.0024814814814814816,0.001814814814814815,0.003935185185185185,0.9896481481481482
1,0:04:12.572138,252.5721378326416,3,0.4747407407407407,0.47474074074074074,0.4218333333333334,0.6092635437295058,0.0,0.9838099365532398,2.014906813616079,0.2774725274725275,0.48744363181441286,0.0,0.138424351811409,1.094418538191102,0.5357142857142857,0.707570260556208,0.0,0.9988425374031067,2.22746600911558,0.42490842490842495,0.6110185155343607,0.0,0.9988116025924683,2.0355712225711957,32,1,32,500,1000,1000,500,1500,0.0023796296296296295,0.0015648148148148149,0.0019537037037037036,0.0034537037037037036,0.9906481481481482
1,0:04:12.572138,252.5721378326416,3,0.4832592592592593,0.4832592592592593,0.4231336996336997,0.6053415027736155,0.0,0.9806527469158173,2.0091279493231324,0.2774725274725275,0.5045468200033003,0.0,0.2931213080883026,1.2409265383916086,0.5357142857142857,0.707570260556208,0.0,0.998842716217041,2.22746600911558,0.4267399267399268,0.6066212999767762,0.0,0.9988102912902832,2.0304849612762528,33,1,33,500,1000,1000,500,1500,0.0022407407407407406,0.0019351851851851852,0.0015462962962962963,0.003472222222222222,0.9908055555555556
1,0:04:12.572138,252.5721378326416,3,0.48999999999999994,0.49,0.42380402930402933,0.5907269169753561,0.0,0.9839988899827004,1.9985298362620856,0.2582417582417582,0.46190605810769836,0.0,0.20857369899749756,1.2315413184324822,0.5357142857142857,0.6870240103478757,0.0,0.998842716217041,2.186261159910657,0.42582417582417587,0.5959664158663063,0.0,0.9988119006156921,2.016777712984199,34,1,34,500,1000,1000,500,1500,0.0018703703703703703,0.002,0.0019444444444444444,0.002972222222222222,0.991212962962963
1,0:04:12.572138,252.5721378326416,3,0.4974074074074074,0.4974074074074074,0.4246153846153846,0.5924576617799644,0.0,0.9926240131855011,2.0096970595808497,0.2921245421245422,0.49269376381033636,0.0,0.2931213080883026,1.251195452968534,0.5293040293040293,0.6718155378372375,0.0,0.998842716217041,2.174682871606374,0.42490842490842495,0.5926486585316533,0.0,0.9988161027431488,2.0191989816580636,35,1,35,500,1000,1000,500,1500,0.0017592592592592592,0.0019074074074074074,0.0014907407407407408,0.003361111111111111,0.9914814814814815
1,0:04:12.572138,252.5721378326416,3,0.5014814814814814,0.5014814814814815,0.4245769230769231,0.5989029572640497,0.0,0.9940190531015396,2.017498933442513,0.2985347985347986,0.5083259669232658,0.0,0.32965394854545593,1.3120906503979217,0.532967032967033,0.6741767097128709,0.0,0.9988428950309753,2.2058861442797877,0.42399267399267404,0.5973383806566523,0.0,0.9988136291503906,2.0192252821535224,36,1,36,500,1000,1000,500,1500,0.0016111111111111111,0.0019351851851851852,0.0015462962962962963,0.0035277777777777777,0.9913796296296297
1,0:04:12.572138,252.5721378326416,3,0.5013333333333333,0.5013333333333333,0.4247857142857143,0.5916861983386897,0.0,0.9888881185650825,2.0053600311894866,0.28205128205128194,0.48463702221024585,0.0,0.039087772369384766,1.0456798181186122,0.5347985347985348,0.6718155378372375,0.0,0.9988428950309753,2.1963330529096714,0.42582417582417587,0.5926507951404465,0.0,0.9988064765930176,2.0162144974688925,37,1,37,500,1000,1000,500,1500,0.00175,0.0018333333333333333,0.001601851851851852,0.0033888888888888888,0.9914259259259259
1,0:04:12.572138,252.5721378326416,3,0.5046666666666666,0.5046666666666667,0.42248901098901104,0.600059173103781,0.0,0.9928144457936287,2.0153626298864205,0.28205128205128194,0.507995865407983,0.0,0.32738539576530457,1.293621411144535,0.5283882783882784,0.6767308510601245,0.0,0.9988425374031067,2.2039558852009664,0.4221611721611722,0.6003783452424895,0.0,0.998805969953537,2.020658747547367,38,1,38,500,1000,1000,500,1500,0.0016574074074074074,0.0018611111111111111,0.001990740740740741,0.0039722222222222225,0.9905185185185185
1,0:04:12.572138,252.5721378326416,3,0.5109629629629631,0.510962962962963,0.4247857142857143,0.637537001706152,0.0,0.9937390690837056,2.056061785075572,0.2793040293040293,0.5357472250185016,0.0,0.015154917724430561,0.9472777164989875,0.5375457875457875,0.7233209591843133,0.0,0.9988422989845276,2.259702310389769,0.4276556776556777,0.6398511237834076,0.0,0.9988088607788086,2.0632521278955593,39,1,39,500,1000,1000,500,1500,0.0021018518518518517,0.001990740740740741,0.0017592592592592592,0.003648148148148148,0.9905
1,0:04:12.572138,252.5721378326416,3,0.5096296296296297,0.5096296296296297,0.4240164835164836,0.6224118055638698,0.0,0.9950989243388176,2.0415272134191706,0.27380952380952384,0.5127813005511161,0.0,0.3327789604663849,1.291407517948372,0.5375457875457875,0.7019544075600825,0.0,0.9988424181938171,2.2285436333687656,0.4285714285714286,0.6239360833099536,0.0,0.998809278011322,2.0509647397615485,40,1,40,500,1000,1000,500,1500,0.0018333333333333333,0.0018611111111111111,0.00175,0.0032222222222222222,0.9913333333333333
1,0:04:12.572138,252.5721378326416,3,0.512,0.512,0.4236703296703297,0.6149307927353928,0.0,0.9925723590031266,2.031173481408849,0.2783882783882783,0.5207095686584539,0.0,0.057735878974199295,1.109174709059482,0.5412087912087912,0.7019544075600825,0.0,0.9988425374031067,2.2285436333687656,0.4262820512820513,0.6147330971864821,0.0,0.9988077580928802,2.040355099152633,41,1,41,500,1000,1000,500,1500,0.0019166666666666666,0.00175,0.0020925925925925925,0.004,0.9902407407407408
1,0:04:12.572138,252.5721378326416,3,0.5154814814814815,0.5154814814814814,0.42470879120879124,0.6140123494776756,0.0,0.9884218258261681,2.027142966512635,0.2783882783882783,0.5207095686584539,0.0,0.057735878974199295,1.109174709059482,0.5412087912087912,0.6980164349341662,0.0,0.998842716217041,2.2285436333687656,0.4276556776556777,0.6144250975254473,0.0,0.9988076388835907,2.0382073261029077,42,1,42,500,1000,1000,500,1500,0.0016851851851851852,0.002,0.002203703703703704,0.0040185185185185185,0.9900925925925926
1,0:04:12.572138,252.5721378326416,3,0.5258518518518518,0.5258518518518519,0.42697435897435904,0.6083431172427282,0.0,0.9947217080891132,2.0300391843062005,0.31043956043956045,0.5267975367471682,0.0,0.24607817828655243,1.3441132376199523,0.5412087912087912,0.6838562766963511,0.0,0.9988426566123962,2.221147954794883,0.4267399267399268,0.6099722751774621,0.0,0.9987992942333221,2.0329760053199384,43,1,43,500,1000,1000,500,1500,0.002111111111111111,0.0018703703703703703,0.0020092592592592592,0.003833333333333333,0.990175925925926
1,0:04:12.572138,252.5721378326416,3,0.5242222222222221,0.5242222222222223,0.4260164835164835,0.6013437432978072,0.0,0.9919489369690419,2.0193091637833325,0.31227106227106227,0.5135738736013822,0.0,0.24607817828655243,1.3441132376199523,0.5228937728937728,0.6751047545731352,0.0,0.9988425374031067,2.195800859455973,0.4267399267399268,0.5997415107778161,0.0,0.9987944066524506,2.0234797407277054,44,1,44,500,1000,1000,500,1500,0.0018333333333333333,0.0014907407407407408,0.0020185185185185184,0.004037037037037037,0.9906203703703703
1,0:04:12.572138,252.5721378326416,3,0.515851851851852,0.5158518518518519,0.42386813186813194,0.6116331781425414,0.0,0.9884942252337933,2.0239955352444663,0.2994505494505495,0.5255535947273048,0.0,0.10698219388723373,1.1390153279864224,0.5357142857142857,0.697273338685321,0.0,0.9988425374031067,2.2189741097673363,0.42582417582417587,0.6123935359660171,0.0,0.9987972378730774,2.035633156430502,45,1,45,500,1000,1000,500,1500,0.0017685185185185184,0.0015462962962962963,0.001962962962962963,0.0035,0.9912222222222222
1,0:04:12.572138,252.5721378326416,3,0.5237777777777778,0.5237777777777778,0.4248003663003664,0.5979640716273356,0.0,0.9901280428767204,2.012892480804422,0.315018315018315,0.5026761251686204,0.0,0.2866990268230438,1.3505344519100477,0.5357142857142857,0.6858078015084962,0.0,0.9988424777984619,2.2000635496354657,0.4262820512820513,0.5985374073990533,0.0,0.9987970590591431,2.0222401481007086,46,1,46,500,1000,1000,500,1500,0.0017222222222222222,0.0015,0.0018703703703703703,0.0031666666666666666,0.9917407407407407
1,0:04:12.572138,252.5721378326416,3,0.5228148148148147,0.5228148148148148,0.42377655677655685,0.6142785574146343,0.0,0.9934274136424065,2.0314825278335973,0.315018315018315,0.5043925728786988,0.0,0.33160534501075745,1.2583374595890349,0.5412087912087912,0.7059262929408276,0.0,0.9988420605659485,2.2265852558533794,0.42399267399267404,0.6175070352185628,0.0,0.9988043308258057,2.0382482602786185,47,1,47,500,1000,1000,500,1500,0.0016481481481481482,0.001787037037037037,0.0019537037037037036,0.003574074074074074,0.991037037037037
1,0:04:12.572138,252.5721378326416,3,0.524,0.524,0.4223406593406594,0.6072852662148496,0.0,0.994659205764532,2.024285131320041,0.283882783882784,0.506083103571501,0.0,0.21837179362773895,1.1750748758214877,0.532967032967033,0.6948548404515015,0.0,0.9988420605659485,2.2265852558533794,0.42399267399267404,0.6092582297892852,0.0,0.9987984299659729,2.0279837361899067,48,1,48,500,1000,1000,500,1500,0.0014907407407407408,0.002074074074074074,0.002111111111111111,0.003203703703703704,0.9911203703703704
1,0:04:12.572138,252.5721378326416,3,0.5364444444444445,0.5364444444444444,0.4221776556776557,0.6017682953956541,0.0,0.9917684815227985,2.0157144325961087,0.2939560439560439,0.5105372721034953,0.0,0.21837179362773895,1.1703346632999208,0.532967032967033,0.6948548404515015,0.0,0.9988420009613037,2.2265852558533794,0.42399267399267404,0.6010820649646694,0.0,0.9987876415252686,2.0220828271228566,49,1,49,500,1000,1000,500,1500,0.0017777777777777779,0.0016481481481481482,0.0017407407407407408,0.0034537037037037036,0.9913796296296297
1,0:03:52.073999,232.07399892807007,4,0.27148148148148155,0.2714814814814815,0.48117216117216116,0.6192262300832738,0.009815597097744206,0.46454823279380797,1.574762221146987,0.28021978021978033,0.4725806057841879,0.0,0.3333328366279602,1.11901011092765,0.6181318681318682,0.7175568660547733,0.2583913034252504,0.9988417029380798,2.2139135909537924,0.4862637362637363,0.6220192773544602,0.0,0.3334624767303467,1.4868140172703077,1,1,1,500,1000,1000,500,1500,0.002425925925925926,0.0026203703703703706,0.0010185185185185184,0.0035555555555555557,0.9903796296296297
1,0:03:52.073999,232.07399892807007,4,0.2777777777777778,0.2777777777777778,0.4669871794871795,0.6108608350804671,0.005276036614188606,0.4889269149303436,1.5720509661121786,0.26190476190476186,0.47200064257062946,0.0,0.3333328366279602,1.1123229404517447,0.6144688644688645,0.7150655307999705,0.2471475658151365,0.9988422393798828,2.2139135909537924,0.47023809523809523,0.6135144368374479,0.0,0.3335082083940506,1.4846015739448588,2,1,2,500,1000,1000,500,1500,0.0028425925925925927,0.0024444444444444444,0.000787037037037037,0.0037962962962962963,0.9901296296296296
